site_id,date,labels
1147060_12,2024-01-03,4
1147060_12,2024-01-03,4
1147060_12,2024-01-10,4
1147060_12,2024-01-10,1
1147060_12,2024-01-15,0
1147060_12,2024-01-15,0
1147060_12,2024-01-22,0
1147060_12,2024-01-22,0
1147060_12,2024-01-27,4
1147060_12,2024-01-27,1
1147060_12,2024-02-03,4
1147060_12,2024-02-03,1
1147060_12,2024-02-08,5
1147060_12,2024-02-08,5
1147060_12,2024-02-15,5
1147060_12,2024-02-15,5
1147060_12,2024-03-03,6
1147060_12,2024-03-03,6
1147060_12,2024-03-10,6
1147060_12,2024-03-10,6
1147060_12,2024-03-15,6
1147060_12,2024-03-15,6
1147060_12,2024-03-22,6
1147060_12,2024-03-22,6
1147060_12,2024-03-27,6
1147060_12,2024-03-27,6
1147060_12,2024-04-03,6
1147060_12,2024-04-03,6
1147060_12,2024-04-08,6
1147060_12,2024-04-08,6
1147060_12,2024-04-15,6
1147060_12,2024-04-15,6
1147060_12,2024-04-20,6
1147060_12,2024-04-20,6
1147060_12,2024-04-27,6
1147060_12,2024-04-27,6
1147060_12,2024-05-02,6
1147060_12,2024-05-02,6
1147060_12,2024-05-09,6
1147060_12,2024-05-09,6
1147060_12,2024-05-14,6
1147060_12,2024-05-14,6
1147060_12,2024-05-21,6
1147060_12,2024-05-21,6
1147060_12,2024-05-26,6
1147060_12,2024-05-26,6
1147060_12,2024-06-02,6
1147060_12,2024-06-02,8
1147060_12,2024-06-07,6
1147060_12,2024-06-07,8
1147060_12,2024-06-14,6
1147060_12,2024-06-14,8
1147060_12,2024-06-19,6
1147060_12,2024-06-19,8
1147060_12,2024-06-26,8
1147060_12,2024-06-26,8
1147060_12,2024-07-01,8
1147060_12,2024-07-01,8
1147060_12,2024-07-08,8
1147060_12,2024-07-08,8
1147060_12,2024-07-13,8
1147060_12,2024-07-13,8
1147060_12,2024-07-20,8
1147060_12,2024-07-20,8
1147060_12,2024-07-25,8
1147060_12,2024-07-25,8
1147060_12,2024-08-01,8
1147060_12,2024-08-01,8
1147060_12,2024-08-06,8
1147060_12,2024-08-06,8
1147060_12,2024-08-13,8
1147060_12,2024-08-13,8
1147060_12,2024-08-18,8
1147060_12,2024-08-18,8
1147060_12,2024-08-25,8
1147060_12,2024-08-25,8
1147060_12,2024-08-30,8
1147060_12,2024-08-30,8
1147060_12,2024-09-06,8
1147060_12,2024-09-06,8
1147060_12,2024-09-11,8
1147060_12,2024-09-11,8
1147060_12,2024-09-18,8
1147060_12,2024-09-18,8
1147060_12,2024-09-23,8
1147060_12,2024-09-23,8
1147060_12,2024-09-30,8
1147060_12,2024-09-30,8
1147060_12,2024-10-05,8
1147060_12,2024-10-05,8
1147060_12,2024-10-12,8
1147060_12,2024-10-12,8
1147060_12,2024-10-17,8
1147060_12,2024-10-17,8
1147060_12,2024-10-24,8
1147060_12,2024-10-24,8
1147060_12,2024-10-29,8
1147060_12,2024-10-29,8
1147060_12,2024-11-05,8
1147060_12,2024-11-05,8
1147060_12,2024-11-10,8
1147060_12,2024-11-10,8
1147060_12,2024-11-17,8
1147060_12,2024-11-17,8
1147060_12,2024-11-22,8
1147060_12,2024-11-22,8
1147060_12,2024-11-29,8
1147060_12,2024-11-29,8
1147060_12,2024-12-04,8
1147060_12,2024-12-04,8
1147060_12,2024-12-11,8
1147060_12,2024-12-11,8
1147060_12,2024-12-16,8
1147060_12,2024-12-16,8
1147060_12,2024-12-23,8
1147060_12,2024-12-23,8
1147060_12,2024-12-28,8
1147060_12,2024-12-28,8
