site_id,date,labels
1466277_5,2024-01-03,1
1466277_5,2024-01-10,1
1466277_5,2024-01-15,0
1466277_5,2024-01-22,0
1466277_5,2024-01-27,1
1466277_5,2024-02-03,1
1466277_5,2024-02-08,0
1466277_5,2024-02-15,0
1466277_5,2024-02-20,0
1466277_5,2024-02-27,0
1466277_5,2024-03-03,0
1466277_5,2024-03-10,0
1466277_5,2024-03-22,0
1466277_5,2024-03-27,1
1466277_5,2024-04-03,1
1466277_5,2024-04-08,2
1466277_5,2024-04-15,2
1466277_5,2024-04-20,5
1466277_5,2024-04-27,5
1466277_5,2024-05-09,5
1466277_5,2024-05-14,6
1466277_5,2024-05-21,6
1466277_5,2024-05-26,6
1466277_5,2024-06-14,6
1466277_5,2024-06-19,6
1466277_5,2024-06-26,6
1466277_5,2024-07-01,6
1466277_5,2024-07-08,6
1466277_5,2024-07-13,6
1466277_5,2024-07-20,6
1466277_5,2024-07-25,6
1466277_5,2024-08-01,6
1466277_5,2024-08-13,6
1466277_5,2024-08-18,6
1466277_5,2024-08-25,6
1466277_5,2024-08-30,6
1466277_5,2024-09-06,6
1466277_5,2024-09-23,6
1466277_5,2024-09-30,6
1466277_5,2024-10-05,6
1466277_5,2024-10-12,6
1466277_5,2024-10-17,6
1466277_5,2024-10-24,6
1466277_5,2024-10-29,6
1466277_5,2024-11-05,6
1466277_5,2024-11-17,6
1466277_5,2024-11-22,6
1466277_5,2024-11-29,6
1466277_5,2024-12-11,6
1466277_5,2024-12-16,6
1466277_5,2024-12-23,6
1466277_5,2024-12-28,6
