block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
41318,waternew,overall,ALL,all,20,0.9597950863221658
97785,waternew,overall,ALL,all,20,0.9864771792440964
197293,waternew,overall,ALL,all,17,0.9979228610672654
372152,waternew,overall,ALL,all,20,0.9868173126214822
1141323,waternew,overall,ALL,all,20,0.9529484626125884
1147060,waternew,overall,ALL,all,19,0.9446049129032618
1150482,waternew,overall,ALL,all,14,0.8035818835571048
1344822,waternew,overall,ALL,all,20,0.9921743752233307
34405,treelosswet,overall,ALL,all,20,0.975516940725212
40284,treelosswet,overall,ALL,all,20,0.9623368953597566
259801,treelosswet,overall,ALL,all,20,0.968352260913429
815373,treelosswet,overall,ALL,all,20,0.9677859690361614
1050008,treelosswet,overall,ALL,all,20,0.6714788853671232
1348871,treelosswet,overall,ALL,all,19,0.5300071120689179
1354518,treelosswet,overall,ALL,all,18,0.9121961066684671
1398961,treelosswet,overall,ALL,all,19,0.9624382556605573
1416380,treelosswet,overall,ALL,all,19,0.8030207674519498
1422212,treelosswet,overall,ALL,all,19,0.831978343917428
103279,builtnewalert,overall,ALL,all,20,0.9505338598456968
119116,builtnewalert,overall,ALL,all,19,0.761511472052933
171471,builtnewalert,overall,ALL,all,20,0.9906896803692613
349802,builtnewalert,overall,ALL,all,20,0.8604818501892452
796166,builtnewalert,overall,ALL,all,20,0.9881706852369871
824841,builtnewalert,overall,ALL,all,20,0.8926651977350468
1240366,builtnewalert,overall,ALL,all,20,0.8452032863980631
1348771,builtnewalert,overall,ALL,all,20,0.7915897783996265
1369893,builtnewalert,overall,ALL,all,20,0.9871715300253069
1382159,builtnewalert,overall,ALL,all,20,0.9453771039296411
539283,fire,overall,ALL,all,20,0.7985219750558988
557332,fire,overall,ALL,all,20,0.5369672446397901
913366,fire,overall,ALL,all,20,0.887411560601226
1377803,fire,overall,ALL,all,20,0.8147086048853677
1412057,fire,overall,ALL,all,20,0.9027227159870147
30961,treelossTF,overall,ALL,all,17,0.9910634338016168
35975,treelossTF,overall,ALL,all,20,0.9809621245863838
576420,treelossTF,overall,ALL,all,19,0.9574845836594196
701068,treelossTF,overall,ALL,all,14,0.9858453984073409
723123,treelossTF,overall,ALL,all,20,0.9850819018057739
782693,treelossTF,overall,ALL,all,18,0.9852689962443296
889432,treelossTF,overall,ALL,all,20,0.9449584509552371
1058298,treelossTF,overall,ALL,all,19,0.9571424768494783
74185,cropnew,overall,ALL,all,15,0.9981306223510105
835151,cropnew,overall,ALL,all,19,0.98612416599337
857008,cropnew,overall,ALL,all,20,0.9900871526383946
1085866,cropnew,overall,ALL,all,20,0.969706233139582
1415162,cropnew,overall,ALL,all,20,0.9876086059390023
1465798,cropnew,overall,ALL,all,15,0.9427321306312447
168365,oldcrop_short,overall,ALL,all,20,0.9699673567483391
490359,oldcrop_short,overall,ALL,all,20,0.7504991203855768
529881,oldcrop_short,overall,ALL,all,20,0.9618091922759477
1143507,oldcrop_short,overall,ALL,all,16,0.9169805938332872
1402267,oldcrop_short,overall,ALL,all,20,0.9707283101097246
1473302,oldcrop_short,overall,ALL,all,20,0.9292592559893246
481818,other,overall,ALL,all,16,0.9872941206595094
819952,other,overall,ALL,all,11,0.9963695759016902
855895,other,overall,ALL,all,15,0.9956890892655693
916424,other,overall,ALL,all,16,0.918279026739904
1125880,other,overall,ALL,all,16,0.9952371328362783
1159486,other,overall,ALL,all,13,0.9901203817222937
1238088,other,overall,ALL,all,8,None
1455965,other,overall,ALL,all,15,0.936088407920024
