block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
866187,wetshort,producers,ALL,high,20,0.823529411764706
1386398,wetshort,producers,ALL,high,20,0.9739203563644715
1466277,wetshort,producers,ALL,high,20,0.9949836472298329
168365,oldcrop_short,producers,ALL,high,20,0.6044157656539102
490359,oldcrop_short,producers,ALL,high,20,0.6363174695720604
529881,oldcrop_short,producers,ALL,high,20,0.7025778189978553
1143507,oldcrop_short,producers,ALL,high,16,None
1402267,oldcrop_short,producers,ALL,high,20,None
1473302,oldcrop_short,producers,ALL,high,20,0.39830336579539083
116332,gen,producers,ALL,high,10,None
481818,other,producers,ALL,high,16,0.5341398675587505
819952,other,producers,ALL,high,11,0.007922885021958386
855895,other,producers,ALL,high,15,0.3473557522372796
916424,other,producers,ALL,high,16,0.7353906963779673
1125880,other,producers,ALL,high,16,None
1159486,other,producers,ALL,high,13,0.2894736842105263
1238088,other,producers,ALL,high,8,None
1455965,other,producers,ALL,high,15,0.16330177746465016
41318,waternew,overall,ALL,high,20,0.9677060786772264
97785,waternew,overall,ALL,high,20,0.7389673982423265
197293,waternew,overall,ALL,high,17,0.9979341521559635
372152,waternew,overall,ALL,high,20,0.9811839644233514
1141323,waternew,overall,ALL,high,20,0.9585553080993215
1147060,waternew,overall,ALL,high,19,0.8926211213025878
1150482,waternew,overall,ALL,high,14,0.9764302403879435
1344822,waternew,overall,ALL,high,20,0.9909117881566218
34405,treelosswet,overall,ALL,high,20,0.9686754892454336
40284,treelosswet,overall,ALL,high,20,0.9849041569190391
259801,treelosswet,overall,ALL,high,20,0.9873574212056069
815373,treelosswet,overall,ALL,high,20,0.9729700968460395
1050008,treelosswet,overall,ALL,high,20,0.7716251960342153
1348871,treelosswet,overall,ALL,high,19,0.9814124212200707
1354518,treelosswet,overall,ALL,high,18,0.985337239683098
1398961,treelosswet,overall,ALL,high,19,0.9777945391250128
1416380,treelosswet,overall,ALL,high,19,0.8743095065197479
1422212,treelosswet,overall,ALL,high,19,0.9076981051283667
103279,builtnewalert,overall,ALL,high,20,0.9661528340165142
119116,builtnewalert,overall,ALL,high,19,0.5526934060127406
171471,builtnewalert,overall,ALL,high,20,0.9855619161640929
349802,builtnewalert,overall,ALL,high,20,0.9159603286293864
796166,builtnewalert,overall,ALL,high,20,0.9904356881932562
824841,builtnewalert,overall,ALL,high,20,0.9347334651396495
1240366,builtnewalert,overall,ALL,high,20,0.8338795588808855
1348771,builtnewalert,overall,ALL,high,20,0.9559546591887457
1369893,builtnewalert,overall,ALL,high,20,0.9863974775707568
1382159,builtnewalert,overall,ALL,high,20,0.9450668832920502
