block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
197293,waternew,overall,VLsub,high,17,0.9996608896146749
372152,waternew,overall,VLsub,high,20,0.9984998594992359
1141323,waternew,overall,VLsub,high,20,0.9990669246140093
1147060,waternew,overall,VLsub,high,19,0.9994637105165498
1150482,waternew,overall,VLsub,high,14,1.0
1344822,waternew,overall,VLsub,high,20,0.9911983813232346
34405,treelosswet,overall,VLsub,high,20,0.9889688782073484
40284,treelosswet,overall,VLsub,high,20,0.9895426205803651
259801,treelosswet,overall,VLsub,high,20,0.9807456664958615
815373,treelosswet,overall,VLsub,high,20,0.9861059499888494
1050008,treelosswet,overall,VLsub,high,20,0.4482880638368878
1348871,treelosswet,overall,VLsub,high,20,0.984449462554987
1354518,treelosswet,overall,VLsub,high,20,0.9854045534917341
1398961,treelosswet,overall,VLsub,high,20,0.9857321939563445
1416380,treelosswet,overall,VLsub,high,20,0.7503544523288997
1422212,treelosswet,overall,VLsub,high,19,0.883733603582043
103279,builtnewalert,overall,VLsub,high,20,0.9996970000264862
119116,builtnewalert,overall,VLsub,high,19,0.9757443033228242
171471,builtnewalert,overall,VLsub,high,20,0.9993614534430447
349802,builtnewalert,overall,VLsub,high,20,0.9796217649901092
423727,builtnewalert,overall,VLsub,high,20,0.9976564566293277
796166,builtnewalert,overall,VLsub,high,20,0.995245921962324
824841,builtnewalert,overall,VLsub,high,20,0.9838375111188533
1240366,builtnewalert,overall,VLsub,high,20,0.9994306465946372
1348771,builtnewalert,overall,VLsub,high,20,0.9842625279254437
1369893,builtnewalert,overall,VLsub,high,20,0.9965406716425018
1382159,builtnewalert,overall,VLsub,high,20,0.9665915354135879
539283,fire,overall,VLsub,high,20,0.986602831563199
557332,fire,overall,VLsub,high,20,0.8947775658582486
913366,fire,overall,VLsub,high,20,0.977787489618708
1377803,fire,overall,VLsub,high,20,0.9809676062735637
1412057,fire,overall,VLsub,high,20,0.9478392813516483
30961,treelossTF,overall,VLsub,high,17,0.9991513773719486
35975,treelossTF,overall,VLsub,high,20,0.9984879637411969
576420,treelossTF,overall,VLsub,high,19,0.9773073078215281
701068,treelossTF,overall,VLsub,high,19,0.987879179655912
723123,treelossTF,overall,VLsub,high,20,0.9954700340285368
782693,treelossTF,overall,VLsub,high,18,0.9997750266286581
835445,treelossTF,overall,VLsub,high,19,0.9974843503067476
889432,treelossTF,overall,VLsub,high,20,0.9735570918151873
1058298,treelossTF,overall,VLsub,high,20,0.9521181460162447
74185,cropnew,overall,VLsub,high,16,0.9999291659000703
254365,cropnew,overall,VLsub,high,10,0.9996436417212881
835151,cropnew,overall,VLsub,high,20,0.9980189730019455
857008,cropnew,overall,VLsub,high,20,0.9937600091326342
1085866,cropnew,overall,VLsub,high,20,0.9780700893246999
1415162,cropnew,overall,VLsub,high,20,0.9907708747188854
1465798,cropnew,overall,VLsub,high,20,0.9935892439552806
1472326,cropnew,overall,VLsub,high,20,0.9943845090090304
866187,wetshort,overall,VLsub,high,20,0.9822549979815839
1386398,wetshort,overall,VLsub,high,20,0.9631034317807132
1460357,wetshort,overall,VLsub,high,20,0.9046910084374592
1466277,wetshort,overall,VLsub,high,20,0.9896433158519079
168365,oldcrop_short,overall,VLsub,high,20,0.9647650996641612
