block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
372152,waternew,overall,VL,high,20,0.9986401234831884
1141323,waternew,overall,VL,high,20,0.9990852409342943
1147060,waternew,overall,VL,high,19,0.9994777216337818
1150482,waternew,overall,VL,high,14,1.0
1344822,waternew,overall,VL,high,20,0.9895695805128238
34405,treelosswet,overall,VL,high,20,0.9880826397253694
40284,treelosswet,overall,VL,high,20,0.976789355033363
259801,treelosswet,overall,VL,high,20,0.978944312943893
815373,treelosswet,overall,VL,high,20,0.9853996410208834
1050008,treelosswet,overall,VL,high,20,0.4081214533775228
1348871,treelosswet,overall,VL,high,19,0.9839161028191417
1354518,treelosswet,overall,VL,high,18,0.9839788409304441
1398961,treelosswet,overall,VL,high,19,0.9774034138015766
1416380,treelosswet,overall,VL,high,19,0.7907411442576475
1422212,treelosswet,overall,VL,high,19,0.8867267992878004
103279,builtnewalert,overall,VL,high,20,0.9979977761750211
119116,builtnewalert,overall,VL,high,19,0.9765092327596131
171471,builtnewalert,overall,VL,high,20,0.9990344559815733
349802,builtnewalert,overall,VL,high,20,0.9789303460887325
796166,builtnewalert,overall,VL,high,20,0.9955982078032948
824841,builtnewalert,overall,VL,high,20,0.9816711104228566
1240366,builtnewalert,overall,VL,high,20,0.997849863769488
1348771,builtnewalert,overall,VL,high,20,0.9809343234493375
1369893,builtnewalert,overall,VL,high,20,0.996547223604855
1382159,builtnewalert,overall,VL,high,20,0.9684184109271899
539283,fire,overall,VL,high,20,0.97532245755259
557332,fire,overall,VL,high,20,0.8801311728387048
913366,fire,overall,VL,high,20,0.9764369590935799
1377803,fire,overall,VL,high,20,0.9584569925975644
1412057,fire,overall,VL,high,20,0.9201009428065159
30961,treelossTF,overall,VL,high,17,0.9987838059242254
35975,treelossTF,overall,VL,high,20,0.9982376805915889
576420,treelossTF,overall,VL,high,19,0.9773919868689387
701068,treelossTF,overall,VL,high,18,0.9874544119989694
723123,treelossTF,overall,VL,high,20,0.995201858388105
782693,treelossTF,overall,VL,high,18,0.999917497321517
889432,treelossTF,overall,VL,high,20,0.9738038829333929
1058298,treelossTF,overall,VL,high,19,0.9499447298550394
74185,cropnew,overall,VL,high,15,0.9997423470361897
835151,cropnew,overall,VL,high,19,0.9979564532371327
857008,cropnew,overall,VL,high,20,0.9930274144468716
1085866,cropnew,overall,VL,high,20,0.9774837756997627
1415162,cropnew,overall,VL,high,20,0.9893844201886064
1465798,cropnew,overall,VL,high,15,0.99292000765532
168365,oldcrop_short,overall,VL,high,20,0.9627471309135935
490359,oldcrop_short,overall,VL,high,20,0.9908533636130868
529881,oldcrop_short,overall,VL,high,20,0.988331197243249
1143507,oldcrop_short,overall,VL,high,16,0.999291983671234
1402267,oldcrop_short,overall,VL,high,20,0.9675501256267837
1473302,oldcrop_short,overall,VL,high,20,0.9734916014516104
481818,other,overall,VL,high,16,0.9971901206351788
819952,other,overall,VL,high,11,0.9976032339928522
855895,other,overall,VL,high,15,0.9985591586615393
916424,other,overall,VL,high,16,0.9841886116751578
1125880,other,overall,VL,high,16,0.9976563922033028
1159486,other,overall,VL,high,13,0.9998243566395163
1238088,other,overall,VL,high,8,None
1455965,other,overall,VL,high,15,0.994815940320656
