block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
701068,treelossTF,producers,ALLsub,high,14,1.0
723123,treelossTF,producers,ALLsub,high,20,0.7875469389825456
782693,treelossTF,producers,ALLsub,high,18,None
835445,treelossTF,producers,ALLsub,high,19,0.3235873993403795
889432,treelossTF,producers,ALLsub,high,20,0.259280526261409
1058298,treelossTF,producers,ALLsub,high,20,0.6372400394863064
74185,cropnew,producers,ALLsub,high,16,0.0
254365,cropnew,producers,ALLsub,high,10,0.9784207472325116
835151,cropnew,producers,ALLsub,high,20,0.35336640935388625
857008,cropnew,producers,ALLsub,high,20,0.3088263293180629
1085866,cropnew,producers,ALLsub,high,20,0.5511348860916323
1415162,cropnew,producers,ALLsub,high,20,0.49825346359264283
1465798,cropnew,producers,ALLsub,high,20,0.026756306948881235
1472326,cropnew,producers,ALLsub,high,20,0.1757459026945099
866187,wetshort,producers,ALLsub,high,20,0.6
1386398,wetshort,producers,ALLsub,high,20,0.9660152809414414
1466277,wetshort,producers,ALLsub,high,20,0.9906198646754184
168365,oldcrop_short,producers,ALLsub,high,20,0.4531087695544434
490359,oldcrop_short,producers,ALLsub,high,20,0.5527692330129954
529881,oldcrop_short,producers,ALLsub,high,20,0.6253721471445272
1143507,oldcrop_short,producers,ALLsub,high,16,None
1402267,oldcrop_short,producers,ALLsub,high,20,None
1473302,oldcrop_short,producers,ALLsub,high,20,0.08971887937333715
116332,gen,producers,ALLsub,high,10,None
315306,gen,producers,ALLsub,high,14,0.48936170212765956
405544,gen,producers,ALLsub,high,10,0.0
424369,gen,producers,ALLsub,high,13,0.7742008502664666
805113,gen,producers,ALLsub,high,10,None
806902,gen,producers,ALLsub,high,8,None
860973,gen,producers,ALLsub,high,11,None
290917,other,producers,ALLsub,high,10,0.5760709010339733
481818,other,producers,ALLsub,high,16,0.4442456179221729
819952,other,producers,ALLsub,high,11,0.0
855895,other,producers,ALLsub,high,15,0.0
916424,other,producers,ALLsub,high,16,0.547460893945451
1125880,other,producers,ALLsub,high,16,None
1159486,other,producers,ALLsub,high,13,0.0
1238088,other,producers,ALLsub,high,8,None
1455965,other,producers,ALLsub,high,16,0.0
41318,waternew,overall,ALLsub,high,20,0.9713267157751978
97785,waternew,overall,ALLsub,high,20,0.7317763908181318
197293,waternew,overall,ALLsub,high,17,0.9976205419346253
372152,waternew,overall,ALLsub,high,20,0.9970871214144442
1141323,waternew,overall,ALLsub,high,20,0.9449741259590895
1147060,waternew,overall,ALLsub,high,19,0.8930704406016204
1150482,waternew,overall,ALLsub,high,14,0.9758153274910272
1344822,waternew,overall,ALLsub,high,20,0.9895785784966543
34405,treelosswet,overall,ALLsub,high,20,0.9737363591070416
40284,treelosswet,overall,ALLsub,high,20,0.987599244983815
259801,treelosswet,overall,ALLsub,high,20,0.9902110198218286
815373,treelosswet,overall,ALLsub,high,20,0.9713675953504444
1050008,treelosswet,overall,ALLsub,high,20,0.827918421084708
1348871,treelosswet,overall,ALLsub,high,20,0.9843228941812566
1354518,treelosswet,overall,ALLsub,high,20,0.9884571412400806
1398961,treelosswet,overall,ALLsub,high,20,0.9811244136150342
1416380,treelosswet,overall,ALLsub,high,20,0.8658611568954818
1422212,treelosswet,overall,ALLsub,high,19,0.8948192717451551
103279,builtnewalert,overall,ALLsub,high,20,0.9739293772789198
119116,builtnewalert,overall,ALLsub,high,19,0.5415288668633688
171471,builtnewalert,overall,ALLsub,high,20,0.9954259848230621
349802,builtnewalert,overall,ALLsub,high,20,0.9376081390681774
423727,builtnewalert,overall,ALLsub,high,20,0.9936915547444899
796166,builtnewalert,overall,ALLsub,high,20,0.9905241779515029
824841,builtnewalert,overall,ALLsub,high,20,0.9385735694331148
1240366,builtnewalert,overall,ALLsub,high,20,0.8201034955486104
1348771,builtnewalert,overall,ALLsub,high,20,0.9685656694936424
1369893,builtnewalert,overall,ALLsub,high,20,0.9786016358435827
1382159,builtnewalert,overall,ALLsub,high,20,0.9451446167060426
539283,fire,overall,ALLsub,high,20,0.8567587400794253
557332,fire,overall,ALLsub,high,20,0.5775857568255578
913366,fire,overall,ALLsub,high,20,0.5803055273620955
1377803,fire,overall,ALLsub,high,20,0.972558980375101
1412057,fire,overall,ALLsub,high,20,0.9210365402716384
30961,treelossTF,overall,ALLsub,high,17,0.9999180375382428
35975,treelossTF,overall,ALLsub,high,20,0.9946521643296338
576420,treelossTF,overall,ALLsub,high,19,0.9749769783317693
701068,treelossTF,overall,ALLsub,high,14,0.9946455165542205
723123,treelossTF,overall,ALLsub,high,20,0.9915448051981144
782693,treelossTF,overall,ALLsub,high,18,0.9948919448186889
835445,treelossTF,overall,ALLsub,high,19,0.977614226790613
889432,treelossTF,overall,ALLsub,high,20,0.9717905975560853
1058298,treelossTF,overall,ALLsub,high,20,0.9567942391476421
74185,cropnew,overall,ALLsub,high,16,0.9997315272418029
254365,cropnew,overall,ALLsub,high,10,0.9533983174211614
835151,cropnew,overall,ALLsub,high,20,0.9910622610111943
857008,cropnew,overall,ALLsub,high,20,0.9916566949388955
1085866,cropnew,overall,ALLsub,high,20,0.9812478252622853
1415162,cropnew,overall,ALLsub,high,20,0.9505663965962717
1465798,cropnew,overall,ALLsub,high,20,0.9483262453150395
1472326,cropnew,overall,ALLsub,high,20,0.905391441967266
866187,wetshort,overall,ALLsub,high,20,0.9050145027398672
1386398,wetshort,overall,ALLsub,high,20,0.9369748629648191
1466277,wetshort,overall,ALLsub,high,20,0.9838907564609747
168365,oldcrop_short,overall,ALLsub,high,20,0.9794366157664696
490359,oldcrop_short,overall,ALLsub,high,20,0.7452629830823647
529881,oldcrop_short,overall,ALLsub,high,20,0.9736356672625266
1143507,oldcrop_short,overall,ALLsub,high,16,0.7549626321693796
1402267,oldcrop_short,overall,ALLsub,high,20,0.9793073880172107
1473302,oldcrop_short,overall,ALLsub,high,20,0.9765159715354929
116332,gen,overall,ALLsub,high,10,1.0
315306,gen,overall,ALLsub,high,14,0.9920262595243282
405544,gen,overall,ALLsub,high,10,0.9957066336875727
