block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
97785,waternew,overall,ALL,high,20,0.9998319712190353
197293,waternew,overall,ALL,high,17,0.9998283401394962
372152,waternew,overall,ALL,high,20,0.9965994483932215
1141323,waternew,overall,ALL,high,20,0.9996451744795045
1147060,waternew,overall,ALL,high,19,0.9999818651391693
1150482,waternew,overall,ALL,high,14,0.9867532237631869
1344822,waternew,overall,ALL,high,20,0.9906062992542061
34405,treelosswet,overall,ALL,high,20,0.9777429301851395
40284,treelosswet,overall,ALL,high,20,0.9803515593265345
259801,treelosswet,overall,ALL,high,20,0.9813771769356514
815373,treelosswet,overall,ALL,high,20,0.9840826090212617
1050008,treelosswet,overall,ALL,high,20,0.42652353951483335
1348871,treelosswet,overall,ALL,high,19,0.9587268397344738
1354518,treelosswet,overall,ALL,high,18,0.9946285593408779
1398961,treelosswet,overall,ALL,high,19,0.9513629892118358
1416380,treelosswet,overall,ALL,high,19,0.8803785853957917
1422212,treelosswet,overall,ALL,high,19,0.8967952252109427
103279,builtnewalert,overall,ALL,high,20,0.9605275874504148
119116,builtnewalert,overall,ALL,high,19,0.9784036315589377
171471,builtnewalert,overall,ALL,high,20,0.993979649486265
349802,builtnewalert,overall,ALL,high,20,0.8177382812665405
796166,builtnewalert,overall,ALL,high,20,0.9957267841327477
824841,builtnewalert,overall,ALL,high,20,0.9869094079707834
1240366,builtnewalert,overall,ALL,high,20,0.9961066942077272
1348771,builtnewalert,overall,ALL,high,20,0.9503788958618575
1369893,builtnewalert,overall,ALL,high,20,0.9944605190524684
1382159,builtnewalert,overall,ALL,high,20,1.0
539283,fire,overall,ALL,high,20,0.9607787038430793
557332,fire,overall,ALL,high,20,0.6814389992301321
913366,fire,overall,ALL,high,20,0.9581618657887871
1377803,fire,overall,ALL,high,20,0.9116609378460635
1412057,fire,overall,ALL,high,20,0.8863523907817585
30961,treelossTF,overall,ALL,high,17,0.9990432425215591
35975,treelossTF,overall,ALL,high,20,0.9985879198372561
576420,treelossTF,overall,ALL,high,19,0.9928723379545199
701068,treelossTF,overall,ALL,high,18,0.9908526672728245
723123,treelossTF,overall,ALL,high,20,0.9975442332223157
782693,treelossTF,overall,ALL,high,18,0.9999296708408453
889432,treelossTF,overall,ALL,high,20,0.9638165494186737
1058298,treelossTF,overall,ALL,high,19,0.9621044175332841
74185,cropnew,overall,ALL,high,15,0.9995655250020018
835151,cropnew,overall,ALL,high,19,0.985740614081588
857008,cropnew,overall,ALL,high,20,0.9926796526302213
1085866,cropnew,overall,ALL,high,20,0.9822216170870152
1415162,cropnew,overall,ALL,high,20,0.9899937235151997
1465798,cropnew,overall,ALL,high,15,0.9656415093769148
168365,oldcrop_short,overall,ALL,high,20,0.960474961751438
490359,oldcrop_short,overall,ALL,high,20,0.9550028399546593
529881,oldcrop_short,overall,ALL,high,20,0.9752979163293044
1143507,oldcrop_short,overall,ALL,high,16,0.9466116331489125
1402267,oldcrop_short,overall,ALL,high,20,0.9687574343314966
1473302,oldcrop_short,overall,ALL,high,20,0.9145976008284269
481818,other,overall,ALL,high,16,0.9865822331087984
819952,other,overall,ALL,high,11,0.9968480257098558
855895,other,overall,ALL,high,15,0.999428609454215
916424,other,overall,ALL,high,16,0.9952048837108375
1125880,other,overall,ALL,high,16,1.0
1159486,other,overall,ALL,high,13,0.9998618935449319
1238088,other,overall,ALL,high,8,None
1455965,other,overall,ALL,high,15,0.9975821699094803
