block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
1415162,cropnew,overall,ALLsub,high,20,0.9928149370892322
1465798,cropnew,overall,ALLsub,high,20,0.979755914929067
1472326,cropnew,overall,ALLsub,high,20,0.9208472672941972
866187,wetshort,overall,ALLsub,high,20,0.9795718769104002
1386398,wetshort,overall,ALLsub,high,20,0.9672301689470743
1460357,wetshort,overall,ALLsub,high,20,0.8706234876932625
1466277,wetshort,overall,ALLsub,high,20,0.9237140339526707
168365,oldcrop_short,overall,ALLsub,high,20,0.9612100951713581
490359,oldcrop_short,overall,ALLsub,high,20,0.9542776092941168
529881,oldcrop_short,overall,ALLsub,high,20,0.9840324480466031
1143507,oldcrop_short,overall,ALLsub,high,16,0.9661239842117483
1402267,oldcrop_short,overall,ALLsub,high,20,0.9799411623876488
1473302,oldcrop_short,overall,ALLsub,high,20,0.9193692570609991
116332,gen,overall,ALLsub,high,10,1.0
315306,gen,overall,ALLsub,high,14,0.9979513567938522
405544,gen,overall,ALLsub,high,10,0.9990329788589382
424369,gen,overall,ALLsub,high,13,0.9660464578959804
805113,gen,overall,ALLsub,high,10,0.8945857598781738
806902,gen,overall,ALLsub,high,8,None
860973,gen,overall,ALLsub,high,11,0.9603566330084248
290917,other,overall,ALLsub,high,10,0.9975918743747662
481818,other,overall,ALLsub,high,16,0.9891557495956924
819952,other,overall,ALLsub,high,11,0.9974107424330927
855895,other,overall,ALLsub,high,15,0.9995375569047119
916424,other,overall,ALLsub,high,16,0.9953507304486907
1125880,other,overall,ALLsub,high,16,1.0
1159486,other,overall,ALLsub,high,13,0.999869284153321
1238088,other,overall,ALLsub,high,8,None
1455965,other,overall,ALLsub,high,16,0.9976702170412709
