block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
40284,treelosswet,overall,VL,high,20,0.985579130922829
259801,treelosswet,overall,VL,high,20,0.9886913889609568
815373,treelosswet,overall,VL,high,20,0.9776047466930323
1050008,treelosswet,overall,VL,high,20,0.6201290018466958
1348871,treelosswet,overall,VL,high,19,0.9754529828091951
1354518,treelosswet,overall,VL,high,18,0.9967001771183974
1398961,treelosswet,overall,VL,high,19,0.9778387765956883
1416380,treelosswet,overall,VL,high,19,0.9215189977103128
1422212,treelosswet,overall,VL,high,19,0.9623562797269228
103279,builtnewalert,overall,VL,high,20,0.995530750390672
119116,builtnewalert,overall,VL,high,19,0.5618835159830327
171471,builtnewalert,overall,VL,high,20,0.9988552145824842
349802,builtnewalert,overall,VL,high,20,0.98911698654005
796166,builtnewalert,overall,VL,high,20,0.9948572045134237
824841,builtnewalert,overall,VL,high,20,0.9880696794053476
1240366,builtnewalert,overall,VL,high,20,0.999426221116867
1348771,builtnewalert,overall,VL,high,20,0.9781772415588446
1369893,builtnewalert,overall,VL,high,20,0.9942924038456104
1382159,builtnewalert,overall,VL,high,20,0.9691344150912182
539283,fire,overall,VL,high,20,0.8445053257309328
557332,fire,overall,VL,high,20,0.5818028621772625
913366,fire,overall,VL,high,20,0.9396048079880264
1377803,fire,overall,VL,high,20,0.9717962547300611
1412057,fire,overall,VL,high,20,0.9315690095471068
30961,treelossTF,overall,VL,high,17,0.9998822622747155
35975,treelossTF,overall,VL,high,20,0.9943378083559
576420,treelossTF,overall,VL,high,19,0.9943165737634025
701068,treelossTF,overall,VL,high,15,0.9947034382861935
723123,treelossTF,overall,VL,high,20,0.995798879337242
782693,treelossTF,overall,VL,high,18,1.0
889432,treelossTF,overall,VL,high,20,0.9747194571175873
1058298,treelossTF,overall,VL,high,19,0.9594528481906123
74185,cropnew,overall,VL,high,15,1.0
835151,cropnew,overall,VL,high,19,0.9990357076702782
857008,cropnew,overall,VL,high,20,0.9926824444380307
1085866,cropnew,overall,VL,high,20,0.9854336607324224
1415162,cropnew,overall,VL,high,20,0.9965667180034642
1465798,cropnew,overall,VL,high,15,0.9997481798659967
168365,oldcrop_short,overall,VL,high,20,0.9796822335433606
490359,oldcrop_short,overall,VL,high,20,0.7486375704121945
529881,oldcrop_short,overall,VL,high,20,0.9851492896782132
1143507,oldcrop_short,overall,VL,high,16,0.8645897784723163
1402267,oldcrop_short,overall,VL,high,20,0.9854438522953003
1473302,oldcrop_short,overall,VL,high,20,0.976584456122538
481818,other,overall,VL,high,16,0.9967837708480989
819952,other,overall,VL,high,11,0.9986881448857758
855895,other,overall,VL,high,15,0.9985856007743668
916424,other,overall,VL,high,16,0.9939460571686948
1125880,other,overall,VL,high,16,1.0
1159486,other,overall,VL,high,13,0.9999345166837122
1238088,other,overall,VL,high,8,None
1455965,other,overall,VL,high,15,0.9974743106797754
