block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
197293,waternew,overall,ALL,high,17,0.9998283401394962
372152,waternew,overall,ALL,high,20,0.9970774965817256
1141323,waternew,overall,ALL,high,20,0.9998410492365503
1147060,waternew,overall,ALL,high,19,0.9999806985691745
1150482,waternew,overall,ALL,high,14,0.9861588171371759
1344822,waternew,overall,ALL,high,20,0.9906769947333076
34405,treelosswet,overall,ALL,high,20,0.9885348593641302
40284,treelosswet,overall,ALL,high,20,0.9868005047184887
259801,treelosswet,overall,ALL,high,20,0.9836212668725399
815373,treelosswet,overall,ALL,high,20,0.9844691713087078
1050008,treelosswet,overall,ALL,high,20,0.39250916774756006
1348871,treelosswet,overall,ALL,high,19,0.9621572468534465
1354518,treelosswet,overall,ALL,high,18,0.9950296884280432
1398961,treelosswet,overall,ALL,high,19,0.9926829841219331
1416380,treelosswet,overall,ALL,high,19,0.8912961871211686
1422212,treelosswet,overall,ALL,high,19,0.9100418292604091
103279,builtnewalert,overall,ALL,high,20,0.9624124648241128
119116,builtnewalert,overall,ALL,high,19,0.9771298016833009
171471,builtnewalert,overall,ALL,high,20,0.9940985453844938
349802,builtnewalert,overall,ALL,high,20,0.8195356473562678
796166,builtnewalert,overall,ALL,high,20,0.9962385373889521
824841,builtnewalert,overall,ALL,high,20,0.9907333209511573
1240366,builtnewalert,overall,ALL,high,20,0.9962169036077957
1348771,builtnewalert,overall,ALL,high,20,0.9521948733986682
1369893,builtnewalert,overall,ALL,high,20,0.9941882466971643
1382159,builtnewalert,overall,ALL,high,20,1.0
539283,fire,overall,ALL,high,20,0.9806475014949291
557332,fire,overall,ALL,high,20,0.7016258812294944
913366,fire,overall,ALL,high,20,0.9620432244278246
1377803,fire,overall,ALL,high,20,0.9555628212595292
1412057,fire,overall,ALL,high,20,0.9275182809017525
30961,treelossTF,overall,ALL,high,17,0.9992149509895893
35975,treelossTF,overall,ALL,high,20,0.9985286630802099
576420,treelossTF,overall,ALL,high,19,0.9940788513718443
701068,treelossTF,overall,ALL,high,18,0.9918255897989579
723123,treelossTF,overall,ALL,high,20,0.9983209005118293
782693,treelossTF,overall,ALL,high,18,0.9999274693949323
889432,treelossTF,overall,ALL,high,20,0.9677224201419532
1058298,treelossTF,overall,ALL,high,19,0.9707834508464446
74185,cropnew,overall,ALL,high,15,0.9995655250020018
835151,cropnew,overall,ALL,high,19,0.9855572365907014
857008,cropnew,overall,ALL,high,20,0.9939017332168193
1085866,cropnew,overall,ALL,high,20,0.9853547861910427
1415162,cropnew,overall,ALL,high,20,0.9923903259882939
1465798,cropnew,overall,ALL,high,15,0.9781882117292889
168365,oldcrop_short,overall,ALL,high,20,0.960305823940975
490359,oldcrop_short,overall,ALL,high,20,0.95641821984624
529881,oldcrop_short,overall,ALL,high,20,0.9773836580529564
1143507,oldcrop_short,overall,ALL,high,16,0.9457686589354742
1402267,oldcrop_short,overall,ALL,high,20,0.9723869124247033
1473302,oldcrop_short,overall,ALL,high,20,0.9183563583447425
481818,other,overall,ALL,high,16,0.9881917381790868
819952,other,overall,ALL,high,11,0.9970203349505645
855895,other,overall,ALL,high,15,0.9996236989384734
916424,other,overall,ALL,high,16,0.9960658397685184
1125880,other,overall,ALL,high,16,1.0
1159486,other,overall,ALL,high,13,0.9998709057649025
1238088,other,overall,ALL,high,8,None
1455965,other,overall,ALL,high,15,0.9976451832156557
