block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
1141323,waternew,overall,ALL,high,20,0.9767513370991294
1147060,waternew,overall,ALL,high,19,0.9065826626139467
1150482,waternew,overall,ALL,high,14,0.9977440937781785
1344822,waternew,overall,ALL,high,20,0.9952472442963853
34405,treelosswet,overall,ALL,high,20,0.9702062213629629
40284,treelosswet,overall,ALL,high,20,0.9829273228932243
259801,treelosswet,overall,ALL,high,20,0.9887428358877502
815373,treelosswet,overall,ALL,high,20,0.9775782994918917
1050008,treelosswet,overall,ALL,high,20,0.599973594058056
1348871,treelosswet,overall,ALL,high,19,0.9819848213684207
1354518,treelosswet,overall,ALL,high,18,0.9918905247341665
1398961,treelosswet,overall,ALL,high,19,0.9770631553360827
1416380,treelosswet,overall,ALL,high,19,0.9215731998059254
1422212,treelosswet,overall,ALL,high,19,0.9606649357914937
103279,builtnewalert,overall,ALL,high,20,0.9810508635162453
119116,builtnewalert,overall,ALL,high,19,0.5652776230128435
171471,builtnewalert,overall,ALL,high,20,0.9951894997737902
349802,builtnewalert,overall,ALL,high,20,0.8108551779419386
796166,builtnewalert,overall,ALL,high,20,0.9943706936233278
824841,builtnewalert,overall,ALL,high,20,0.9688020323590354
1240366,builtnewalert,overall,ALL,high,20,0.9994202603497404
1348771,builtnewalert,overall,ALL,high,20,0.9782418005004381
1369893,builtnewalert,overall,ALL,high,20,0.9875852684645977
1382159,builtnewalert,overall,ALL,high,20,0.9691344150912182
539283,fire,overall,ALL,high,20,0.85060820395274
557332,fire,overall,ALL,high,20,0.5818028621772625
913366,fire,overall,ALL,high,20,0.9395266475245948
1377803,fire,overall,ALL,high,20,0.9717962547300611
1412057,fire,overall,ALL,high,20,0.924380418253542
30961,treelossTF,overall,ALL,high,17,0.9993569362355808
35975,treelossTF,overall,ALL,high,20,0.9942815269963368
576420,treelossTF,overall,ALL,high,19,0.9939047006274071
701068,treelossTF,overall,ALL,high,14,0.9941344334555434
723123,treelossTF,overall,ALL,high,20,0.9931290674740145
782693,treelossTF,overall,ALL,high,18,1.0
889432,treelossTF,overall,ALL,high,20,0.9744838565180695
1058298,treelossTF,overall,ALL,high,19,0.9564623586841353
74185,cropnew,overall,ALL,high,15,0.9996895478650667
835151,cropnew,overall,ALL,high,19,0.993896307354634
857008,cropnew,overall,ALL,high,20,0.9921960520371421
1085866,cropnew,overall,ALL,high,20,0.9816655014159184
1415162,cropnew,overall,ALL,high,20,0.9915705676800696
1465798,cropnew,overall,ALL,high,15,0.9679954230816091
168365,oldcrop_short,overall,ALL,high,20,0.9800963555264335
490359,oldcrop_short,overall,ALL,high,20,0.7675115026614157
529881,oldcrop_short,overall,ALL,high,20,0.9833106382379339
1143507,oldcrop_short,overall,ALL,high,16,0.8612218847997216
1402267,oldcrop_short,overall,ALL,high,20,0.9859820143220599
1473302,oldcrop_short,overall,ALL,high,20,0.9759121463085437
481818,other,overall,ALL,high,16,0.9917741888025386
819952,other,overall,ALL,high,11,0.9977480097549157
855895,other,overall,ALL,high,15,0.9985775659060494
916424,other,overall,ALL,high,16,0.9863449743130193
1125880,other,overall,ALL,high,16,1.0
1159486,other,overall,ALL,high,13,0.9999345166837122
1455965,other,overall,ALL,high,15,0.9974427715131057
