block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
1472326,cropnew,overall,VLsub,high,20,0.9905727204194513
866187,wetshort,overall,VLsub,high,20,0.9050145027398672
1386398,wetshort,overall,VLsub,high,20,0.9369748629648191
1466277,wetshort,overall,VLsub,high,20,0.9754456396010209
168365,oldcrop_short,overall,VLsub,high,20,0.9791753378185457
490359,oldcrop_short,overall,VLsub,high,20,0.7660119981399854
529881,oldcrop_short,overall,VLsub,high,20,0.9764091398937036
1143507,oldcrop_short,overall,VLsub,high,16,0.7549626321693796
1402267,oldcrop_short,overall,VLsub,high,20,0.9793073880172107
1473302,oldcrop_short,overall,VLsub,high,20,0.9778322520142857
116332,gen,overall,VLsub,high,10,1.0
481818,other,overall,VLsub,high,16,0.9945651054038689
819952,other,overall,VLsub,high,11,0.9987903458943034
855895,other,overall,VLsub,high,15,0.998730238903331
916424,other,overall,VLsub,high,16,0.9713916392808707
1125880,other,overall,VLsub,high,16,0.9997929773407362
1159486,other,overall,VLsub,high,13,0.9999379611737764
1238088,other,overall,VLsub,high,8,None
1455965,other,overall,VLsub,high,15,0.9975502196758459
