block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
1147060,waternew,overall,VL,all,19,0.9461425837096337
1150482,waternew,overall,VL,all,14,0.8035818835571048
1344822,waternew,overall,VL,all,20,0.9922802812906312
34405,treelosswet,overall,VL,all,20,0.975516940725212
40284,treelosswet,overall,VL,all,20,0.9664295617003071
259801,treelosswet,overall,VL,all,20,0.966008619992277
815373,treelosswet,overall,VL,all,20,0.9677859690361614
1050008,treelosswet,overall,VL,all,20,0.6714788853671232
1348871,treelosswet,overall,VL,all,19,0.5287597593832778
1354518,treelosswet,overall,VL,all,18,0.9121961066684671
1398961,treelosswet,overall,VL,all,19,0.9630977698798161
1416380,treelosswet,overall,VL,all,19,0.8030207674519498
1422212,treelosswet,overall,VL,all,19,0.8404881750902028
103279,builtnewalert,overall,VL,all,20,0.972419585199669
119116,builtnewalert,overall,VL,all,19,0.8158923326553654
171471,builtnewalert,overall,VL,all,20,0.997271483215281
349802,builtnewalert,overall,VL,all,20,0.9828643007307892
796166,builtnewalert,overall,VL,all,20,0.990660463226565
824841,builtnewalert,overall,VL,all,20,0.9576673233383505
1240366,builtnewalert,overall,VL,all,20,0.8327694306355432
1348771,builtnewalert,overall,VL,all,20,0.7915897783996265
1369893,builtnewalert,overall,VL,all,20,0.9871715300253069
1382159,builtnewalert,overall,VL,all,20,0.9453815192679463
539283,fire,overall,VL,all,20,0.8028655589014435
557332,fire,overall,VL,all,20,0.5369672446397901
913366,fire,overall,VL,all,20,0.887411560601226
1377803,fire,overall,VL,all,20,0.8147086048853677
1412057,fire,overall,VL,all,20,0.9027227159870147
30961,treelossTF,overall,VL,all,17,0.9910634338016168
35975,treelossTF,overall,VL,all,20,0.9809621245863838
576420,treelossTF,overall,VL,all,19,0.9613040008195693
701068,treelossTF,overall,VL,all,15,0.9878938157976811
723123,treelossTF,overall,VL,all,20,0.9850819018057739
782693,treelossTF,overall,VL,all,18,0.9852689962443296
889432,treelossTF,overall,VL,all,20,0.9449584509552371
1058298,treelossTF,overall,VL,all,19,0.9571424768494783
74185,cropnew,overall,VL,all,15,0.9984410744859438
835151,cropnew,overall,VL,all,19,0.9951977602125673
857008,cropnew,overall,VL,all,20,0.9907584506092547
1085866,cropnew,overall,VL,all,20,0.9741143827531142
1415162,cropnew,overall,VL,all,20,0.9915837321876988
1465798,cropnew,overall,VL,all,15,0.9901492227608027
168365,oldcrop_short,overall,VL,all,20,0.9686509152889361
