block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
1125880,other,producers,ALLsub,high,16,None
1159486,other,producers,ALLsub,high,13,0.22546972860125264
1238088,other,producers,ALLsub,high,8,None
1455965,other,producers,ALLsub,high,16,0.0
41318,waternew,overall,ALLsub,high,20,0.9700506601184639
97785,waternew,overall,ALLsub,high,20,0.7174773851178794
197293,waternew,overall,ALLsub,high,17,0.9976506786102873
372152,waternew,overall,ALLsub,high,20,0.9969275563970751
1141323,waternew,overall,ALLsub,high,20,0.9397924538228722
1147060,waternew,overall,ALLsub,high,19,0.8739428096763556
1150482,waternew,overall,ALLsub,high,14,0.9783096443050409
1344822,waternew,overall,ALLsub,high,20,0.9903966586371127
34405,treelosswet,overall,ALLsub,high,20,0.9861762168061486
40284,treelosswet,overall,ALLsub,high,20,0.9872707015459312
259801,treelosswet,overall,ALLsub,high,20,0.9887002982247068
815373,treelosswet,overall,ALLsub,high,20,0.9725927886332378
1050008,treelosswet,overall,ALLsub,high,20,0.8004244689252505
1348871,treelosswet,overall,ALLsub,high,20,0.9821484443287088
1354518,treelosswet,overall,ALLsub,high,20,0.984952103785993
1398961,treelosswet,overall,ALLsub,high,20,0.9801918652178665
1416380,treelosswet,overall,ALLsub,high,20,0.8682726017600596
1422212,treelosswet,overall,ALLsub,high,19,0.7853088803453819
103279,builtnewalert,overall,ALLsub,high,20,0.9703765382590722
119116,builtnewalert,overall,ALLsub,high,19,0.5437969422954506
171471,builtnewalert,overall,ALLsub,high,20,0.9953981509370956
349802,builtnewalert,overall,ALLsub,high,20,0.9205269194011338
423727,builtnewalert,overall,ALLsub,high,20,0.9956800654958788
796166,builtnewalert,overall,ALLsub,high,20,0.990511946538153
824841,builtnewalert,overall,ALLsub,high,20,0.9297110427114764
1240366,builtnewalert,overall,ALLsub,high,20,0.8342299688966529
1348771,builtnewalert,overall,ALLsub,high,20,0.9563105063817816
1369893,builtnewalert,overall,ALLsub,high,20,0.9791145211644237
1382159,builtnewalert,overall,ALLsub,high,20,0.9337702164762733
539283,fire,overall,ALLsub,high,20,0.8625713680733196
557332,fire,overall,ALLsub,high,20,0.5885857657631253
913366,fire,overall,ALLsub,high,20,0.562433889503262
1377803,fire,overall,ALLsub,high,20,0.9748611463504078
1412057,fire,overall,ALLsub,high,20,0.9115848862156288
30961,treelossTF,overall,ALLsub,high,17,0.999527805882778
35975,treelossTF,overall,ALLsub,high,20,0.9939852533563298
576420,treelossTF,overall,ALLsub,high,19,0.9747729399968601
