site_id,date,labels
315306_2,2024-01-04,0
315306_2,2024-01-05,0
315306_2,2024-01-09,0
315306_2,2024-01-10,0
315306_2,2024-01-16,0
315306_2,2024-01-17,0
315306_2,2024-01-21,0
315306_2,2024-01-22,0
315306_2,2024-01-28,0
315306_2,2024-01-29,0
315306_2,2024-02-02,0
315306_2,2024-02-03,0
315306_2,2024-02-09,0
315306_2,2024-02-10,0
315306_2,2024-02-14,1
315306_2,2024-02-15,1
315306_2,2024-02-21,0
315306_2,2024-02-22,0
315306_2,2024-02-26,1
315306_2,2024-02-27,1
315306_2,2024-03-04,0
315306_2,2024-03-05,0
315306_2,2024-03-09,0
315306_2,2024-03-10,0
315306_2,2024-03-16,0
315306_2,2024-03-17,0
315306_2,2024-03-21,0
315306_2,2024-03-22,0
315306_2,2024-03-28,0
315306_2,2024-03-29,0
315306_2,2024-04-02,0
315306_2,2024-04-03,0
315306_2,2024-04-09,0
315306_2,2024-04-10,0
315306_2,2024-04-14,0
315306_2,2024-04-15,0
315306_2,2024-04-21,0
315306_2,2024-04-22,0
315306_2,2024-04-26,0
315306_2,2024-04-27,0
315306_2,2024-05-03,0
315306_2,2024-05-04,0
315306_2,2024-05-08,0
315306_2,2024-05-09,0
315306_2,2024-05-15,0
315306_2,2024-05-16,0
315306_2,2024-05-20,0
315306_2,2024-05-21,0
315306_2,2024-05-27,0
315306_2,2024-05-28,0
315306_2,2024-06-01,0
315306_2,2024-06-02,0
315306_2,2024-06-08,0
315306_2,2024-06-09,0
315306_2,2024-06-13,1
315306_2,2024-06-14,1
315306_2,2024-06-20,0
315306_2,2024-06-21,0
315306_2,2024-06-25,0
315306_2,2024-06-26,0
315306_2,2024-07-02,0
315306_2,2024-07-03,0
315306_2,2024-07-07,1
315306_2,2024-07-08,1
315306_2,2024-07-14,0
315306_2,2024-07-15,0
315306_2,2024-07-19,0
315306_2,2024-07-20,0
315306_2,2024-07-26,1
315306_2,2024-07-27,0
315306_2,2024-07-31,0
315306_2,2024-08-01,0
315306_2,2024-08-07,0
315306_2,2024-08-08,0
315306_2,2024-08-12,0
315306_2,2024-08-13,0
315306_2,2024-08-19,0
315306_2,2024-08-20,0
315306_2,2024-08-24,1
315306_2,2024-08-25,1
315306_2,2024-08-31,2
315306_2,2024-09-01,2
315306_2,2024-09-05,2
315306_2,2024-09-06,2
315306_2,2024-09-12,2
315306_2,2024-09-13,2
315306_2,2024-09-17,2
315306_2,2024-09-18,2
315306_2,2024-09-24,2
315306_2,2024-09-25,2
315306_2,2024-09-29,2
315306_2,2024-09-30,2
315306_2,2024-10-06,2
315306_2,2024-10-07,7
315306_2,2024-10-11,7
315306_2,2024-10-12,7
315306_2,2024-10-18,7
315306_2,2024-10-19,7
315306_2,2024-10-23,7
315306_2,2024-10-24,7
315306_2,2024-10-30,7
315306_2,2024-10-31,7
315306_2,2024-11-04,7
315306_2,2024-11-05,7
315306_2,2024-11-11,7
315306_2,2024-11-12,7
315306_2,2024-11-16,7
315306_2,2024-11-17,7
315306_2,2024-11-23,7
315306_2,2024-11-24,7
315306_2,2024-11-28,7
315306_2,2024-11-29,7
315306_2,2024-12-05,7
315306_2,2024-12-06,7
315306_2,2024-12-10,7
315306_2,2024-12-11,7
315306_2,2024-12-17,7
315306_2,2024-12-18,7
315306_2,2024-12-22,7
315306_2,2024-12-23,7
315306_2,2024-12-29,7
315306_2,2024-12-30,7
