site_id,date,labels
1240366_11,2024-01-04,0
1240366_11,2024-01-09,0
1240366_11,2024-01-13,0
1240366_11,2024-01-16,0
1240366_11,2024-01-20,0
1240366_11,2024-01-21,0
1240366_11,2024-01-25,0
1240366_11,2024-01-28,1
1240366_11,2024-02-01,0
1240366_11,2024-02-02,0
1240366_11,2024-02-06,0
1240366_11,2024-02-09,0
1240366_11,2024-02-13,0
1240366_11,2024-02-18,0
1240366_11,2024-02-21,0
1240366_11,2024-02-25,0
1240366_11,2024-02-26,0
1240366_11,2024-03-01,0
1240366_11,2024-03-04,0
1240366_11,2024-03-08,0
1240366_11,2024-03-09,0
1240366_11,2024-03-13,0
1240366_11,2024-03-16,0
1240366_11,2024-03-20,1
1240366_11,2024-03-21,1
1240366_11,2024-03-25,2
1240366_11,2024-03-28,2
1240366_11,2024-04-01,2
1240366_11,2024-04-02,2
1240366_11,2024-04-06,0
1240366_11,2024-04-09,0
1240366_11,2024-04-13,1
1240366_11,2024-04-14,1
1240366_11,2024-04-18,0
1240366_11,2024-04-21,0
1240366_11,2024-04-25,0
1240366_11,2024-04-26,0
1240366_11,2024-04-30,0
1240366_11,2024-05-03,1
1240366_11,2024-05-07,2
1240366_11,2024-05-08,2
1240366_11,2024-05-12,2
1240366_11,2024-05-15,2
1240366_11,2024-05-19,2
1240366_11,2024-05-20,2
1240366_11,2024-05-24,2
1240366_11,2024-05-27,3
1240366_11,2024-05-31,3
1240366_11,2024-06-01,3
1240366_11,2024-06-05,3
1240366_11,2024-06-08,3
1240366_11,2024-06-12,3
1240366_11,2024-06-13,3
1240366_11,2024-06-17,7
1240366_11,2024-06-20,7
1240366_11,2024-06-24,7
1240366_11,2024-06-25,7
1240366_11,2024-06-29,7
1240366_11,2024-07-02,7
1240366_11,2024-07-06,7
1240366_11,2024-07-07,7
1240366_11,2024-07-11,1
1240366_11,2024-07-14,0
1240366_11,2024-07-18,0
1240366_11,2024-07-19,0
1240366_11,2024-07-23,0
1240366_11,2024-07-26,0
1240366_11,2024-07-30,1
1240366_11,2024-07-31,1
1240366_11,2024-08-04,2
1240366_11,2024-08-07,2
1240366_11,2024-08-11,2
1240366_11,2024-08-12,2
1240366_11,2024-08-16,2
1240366_11,2024-08-19,2
1240366_11,2024-08-23,2
1240366_11,2024-08-24,2
1240366_11,2024-08-28,2
1240366_11,2024-08-31,3
1240366_11,2024-09-04,3
1240366_11,2024-09-05,3
1240366_11,2024-09-09,3
1240366_11,2024-09-12,3
1240366_11,2024-09-16,7
1240366_11,2024-09-17,7
1240366_11,2024-09-21,7
1240366_11,2024-09-24,7
1240366_11,2024-09-28,1
1240366_11,2024-09-29,1
1240366_11,2024-10-03,0
1240366_11,2024-10-06,0
1240366_11,2024-10-10,0
1240366_11,2024-10-11,0
1240366_11,2024-10-15,0
1240366_11,2024-10-18,0
1240366_11,2024-10-22,0
1240366_11,2024-10-23,0
1240366_11,2024-10-27,0
1240366_11,2024-10-30,0
1240366_11,2024-11-03,0
1240366_11,2024-11-04,0
1240366_11,2024-11-08,0
1240366_11,2024-11-11,0
1240366_11,2024-11-15,0
1240366_11,2024-11-16,0
1240366_11,2024-11-20,0
1240366_11,2024-11-23,0
1240366_11,2024-11-27,0
1240366_11,2024-11-28,0
1240366_11,2024-12-02,0
1240366_11,2024-12-05,0
1240366_11,2024-12-09,0
1240366_11,2024-12-10,0
1240366_11,2024-12-14,0
1240366_11,2024-12-17,0
1240366_11,2024-12-21,0
1240366_11,2024-12-22,0
1240366_11,2024-12-26,0
1240366_11,2024-12-29,0
