site_id,date,labels
576420_20,2024-01-02,0
576420_20,2024-01-02,0
576420_20,2024-01-02,0
576420_20,2024-01-02,0
576420_20,2024-01-04,0
576420_20,2024-01-04,0
576420_20,2024-01-07,0
576420_20,2024-01-07,0
576420_20,2024-01-09,0
576420_20,2024-01-09,0
576420_20,2024-01-09,0
576420_20,2024-01-09,0
576420_20,2024-01-14,0
576420_20,2024-01-14,0
576420_20,2024-01-14,0
576420_20,2024-01-14,0
576420_20,2024-01-16,0
576420_20,2024-01-16,0
576420_20,2024-01-19,0
576420_20,2024-01-19,0
576420_20,2024-01-21,0
576420_20,2024-01-21,0
576420_20,2024-01-21,1
576420_20,2024-01-21,0
576420_20,2024-01-26,0
576420_20,2024-01-26,0
576420_20,2024-01-26,0
576420_20,2024-01-26,0
576420_20,2024-01-28,0
576420_20,2024-01-28,0
576420_20,2024-01-31,0
576420_20,2024-01-31,0
576420_20,2024-02-02,1
576420_20,2024-02-02,1
576420_20,2024-02-02,4
576420_20,2024-02-02,1
576420_20,2024-02-07,0
576420_20,2024-02-07,0
576420_20,2024-02-07,1
576420_20,2024-02-07,1
576420_20,2024-02-09,2
576420_20,2024-02-09,0
576420_20,2024-02-12,2
576420_20,2024-02-12,0
576420_20,2024-02-14,2
576420_20,2024-02-14,0
576420_20,2024-02-19,2
576420_20,2024-02-19,0
576420_20,2024-02-19,2
576420_20,2024-02-19,0
576420_20,2024-02-21,2
576420_20,2024-02-21,0
576420_20,2024-02-24,2
576420_20,2024-02-24,0
576420_20,2024-02-26,2
576420_20,2024-02-26,0
576420_20,2024-02-26,2
576420_20,2024-02-26,0
576420_20,2024-03-02,2
576420_20,2024-03-02,0
576420_20,2024-03-02,3
576420_20,2024-03-02,0
576420_20,2024-03-04,3
576420_20,2024-03-04,0
576420_20,2024-03-07,3
576420_20,2024-03-07,0
576420_20,2024-03-09,3
576420_20,2024-03-09,0
576420_20,2024-03-09,3
576420_20,2024-03-09,0
576420_20,2024-03-14,3
576420_20,2024-03-14,0
576420_20,2024-03-14,3
576420_20,2024-03-14,0
576420_20,2024-03-16,7
576420_20,2024-03-16,0
576420_20,2024-03-19,7
576420_20,2024-03-19,0
576420_20,2024-03-21,7
576420_20,2024-03-21,0
576420_20,2024-03-26,7
576420_20,2024-03-26,0
576420_20,2024-03-26,7
576420_20,2024-03-26,0
576420_20,2024-03-28,7
576420_20,2024-03-28,0
576420_20,2024-03-31,7
576420_20,2024-03-31,0
576420_20,2024-04-02,7
576420_20,2024-04-02,0
576420_20,2024-04-02,1
576420_20,2024-04-02,0
576420_20,2024-04-07,0
576420_20,2024-04-07,0
576420_20,2024-04-07,0
576420_20,2024-04-07,0
576420_20,2024-04-09,0
576420_20,2024-04-09,0
576420_20,2024-04-12,0
576420_20,2024-04-12,0
576420_20,2024-04-14,0
576420_20,2024-04-14,0
576420_20,2024-04-14,0
576420_20,2024-04-14,0
576420_20,2024-04-19,1
576420_20,2024-04-19,0
576420_20,2024-04-19,0
576420_20,2024-04-19,0
576420_20,2024-04-21,0
576420_20,2024-04-21,0
576420_20,2024-04-24,0
576420_20,2024-04-24,0
576420_20,2024-04-26,0
576420_20,2024-04-26,0
576420_20,2024-04-26,0
576420_20,2024-04-26,0
576420_20,2024-05-01,1
576420_20,2024-05-01,0
576420_20,2024-05-01,1
576420_20,2024-05-01,0
576420_20,2024-05-03,0
576420_20,2024-05-03,0
576420_20,2024-05-06,0
576420_20,2024-05-06,0
576420_20,2024-05-08,0
576420_20,2024-05-08,0
576420_20,2024-05-08,1
576420_20,2024-05-08,0
576420_20,2024-05-13,0
576420_20,2024-05-13,0
576420_20,2024-05-13,0
576420_20,2024-05-13,0
576420_20,2024-05-15,0
576420_20,2024-05-15,0
576420_20,2024-05-18,0
576420_20,2024-05-18,0
576420_20,2024-05-20,1
576420_20,2024-05-20,0
576420_20,2024-05-20,1
576420_20,2024-05-20,0
576420_20,2024-05-25,2
576420_20,2024-05-25,0
576420_20,2024-05-25,2
576420_20,2024-05-25,1
576420_20,2024-05-27,3
576420_20,2024-05-27,0
576420_20,2024-05-30,3
576420_20,2024-05-30,0
576420_20,2024-06-01,3
576420_20,2024-06-01,1
576420_20,2024-06-01,6
576420_20,2024-06-01,4
576420_20,2024-06-06,6
576420_20,2024-06-06,5
576420_20,2024-06-06,6
576420_20,2024-06-06,6
576420_20,2024-06-08,6
576420_20,2024-06-08,6
576420_20,2024-06-11,6
576420_20,2024-06-11,6
576420_20,2024-06-13,6
576420_20,2024-06-13,6
576420_20,2024-06-13,6
576420_20,2024-06-13,6
576420_20,2024-06-18,6
576420_20,2024-06-18,6
576420_20,2024-06-18,6
576420_20,2024-06-18,6
576420_20,2024-06-20,6
576420_20,2024-06-20,6
576420_20,2024-06-23,6
576420_20,2024-06-23,6
576420_20,2024-06-25,6
576420_20,2024-06-25,6
576420_20,2024-06-25,6
576420_20,2024-06-25,6
576420_20,2024-06-30,6
576420_20,2024-06-30,6
576420_20,2024-06-30,6
576420_20,2024-06-30,6
576420_20,2024-07-02,6
576420_20,2024-07-02,8
576420_20,2024-07-05,6
576420_20,2024-07-05,8
576420_20,2024-07-07,6
576420_20,2024-07-07,8
576420_20,2024-07-12,6
576420_20,2024-07-12,1
576420_20,2024-07-12,6
576420_20,2024-07-12,0
576420_20,2024-07-14,6
576420_20,2024-07-14,0
576420_20,2024-07-17,6
576420_20,2024-07-17,0
576420_20,2024-07-19,6
576420_20,2024-07-19,0
576420_20,2024-07-19,8
576420_20,2024-07-19,0
576420_20,2024-07-24,1
576420_20,2024-07-24,0
576420_20,2024-07-24,1
576420_20,2024-07-24,0
576420_20,2024-07-26,0
576420_20,2024-07-26,0
576420_20,2024-07-29,0
576420_20,2024-07-29,0
576420_20,2024-07-31,1
576420_20,2024-07-31,0
576420_20,2024-07-31,0
576420_20,2024-07-31,0
576420_20,2024-08-05,1
576420_20,2024-08-05,0
576420_20,2024-08-05,0
576420_20,2024-08-05,0
576420_20,2024-08-07,1
576420_20,2024-08-07,0
576420_20,2024-08-10,1
576420_20,2024-08-10,0
576420_20,2024-08-12,0
576420_20,2024-08-12,0
576420_20,2024-08-12,0
576420_20,2024-08-12,0
576420_20,2024-08-17,0
576420_20,2024-08-17,0
576420_20,2024-08-17,0
576420_20,2024-08-17,0
576420_20,2024-08-19,0
576420_20,2024-08-19,0
576420_20,2024-08-22,0
576420_20,2024-08-22,0
576420_20,2024-08-24,0
576420_20,2024-08-24,0
576420_20,2024-08-24,0
576420_20,2024-08-24,0
576420_20,2024-08-29,1
576420_20,2024-08-29,0
576420_20,2024-08-29,0
576420_20,2024-08-29,0
576420_20,2024-08-31,0
576420_20,2024-08-31,0
576420_20,2024-09-03,0
576420_20,2024-09-03,0
576420_20,2024-09-05,1
576420_20,2024-09-05,0
576420_20,2024-09-05,0
576420_20,2024-09-05,0
576420_20,2024-09-10,0
576420_20,2024-09-10,0
576420_20,2024-09-10,0
576420_20,2024-09-10,0
576420_20,2024-09-12,0
576420_20,2024-09-12,0
576420_20,2024-09-15,0
576420_20,2024-09-15,0
576420_20,2024-09-17,1
576420_20,2024-09-17,0
576420_20,2024-09-17,0
576420_20,2024-09-17,0
