site_id,date,labels
576420_18,2024-01-02,0
576420_18,2024-01-02,0
576420_18,2024-01-02,0
576420_18,2024-01-02,0
576420_18,2024-01-04,0
576420_18,2024-01-04,0
576420_18,2024-01-07,0
576420_18,2024-01-07,0
576420_18,2024-01-09,0
576420_18,2024-01-09,0
576420_18,2024-01-09,0
576420_18,2024-01-09,0
576420_18,2024-01-14,0
576420_18,2024-01-14,0
576420_18,2024-01-14,0
576420_18,2024-01-14,0
576420_18,2024-01-16,0
576420_18,2024-01-16,0
576420_18,2024-01-19,0
576420_18,2024-01-19,0
576420_18,2024-01-21,1
576420_18,2024-01-21,0
576420_18,2024-01-21,0
576420_18,2024-01-21,0
576420_18,2024-01-26,0
576420_18,2024-01-26,0
576420_18,2024-01-26,0
576420_18,2024-01-26,0
576420_18,2024-01-28,0
576420_18,2024-01-28,0
576420_18,2024-01-31,0
576420_18,2024-01-31,0
576420_18,2024-02-02,1
576420_18,2024-02-02,1
576420_18,2024-02-02,1
576420_18,2024-02-02,0
576420_18,2024-02-07,2
576420_18,2024-02-07,0
576420_18,2024-02-07,2
576420_18,2024-02-07,1
576420_18,2024-02-09,2
576420_18,2024-02-09,0
576420_18,2024-02-12,2
576420_18,2024-02-12,0
576420_18,2024-02-14,3
576420_18,2024-02-14,0
576420_18,2024-02-19,3
576420_18,2024-02-19,0
576420_18,2024-02-19,3
576420_18,2024-02-19,0
576420_18,2024-02-21,3
576420_18,2024-02-21,0
576420_18,2024-02-24,3
576420_18,2024-02-24,0
576420_18,2024-02-26,3
576420_18,2024-02-26,0
576420_18,2024-02-26,3
576420_18,2024-02-26,0
576420_18,2024-03-02,3
576420_18,2024-03-02,0
576420_18,2024-03-02,3
576420_18,2024-03-02,0
576420_18,2024-03-04,3
576420_18,2024-03-04,0
576420_18,2024-03-07,3
576420_18,2024-03-07,0
576420_18,2024-03-09,3
576420_18,2024-03-09,0
576420_18,2024-03-09,7
576420_18,2024-03-09,0
576420_18,2024-03-14,1
576420_18,2024-03-14,0
576420_18,2024-03-14,1
576420_18,2024-03-14,0
576420_18,2024-03-16,5
576420_18,2024-03-16,1
576420_18,2024-03-19,5
576420_18,2024-03-19,1
576420_18,2024-03-21,5
576420_18,2024-03-21,0
576420_18,2024-03-26,5
576420_18,2024-03-26,0
576420_18,2024-03-26,5
576420_18,2024-03-26,0
576420_18,2024-03-28,5
576420_18,2024-03-28,0
576420_18,2024-03-31,5
576420_18,2024-03-31,0
576420_18,2024-04-02,5
576420_18,2024-04-02,0
576420_18,2024-04-02,5
576420_18,2024-04-02,0
576420_18,2024-04-07,5
576420_18,2024-04-07,0
576420_18,2024-04-07,5
576420_18,2024-04-07,0
576420_18,2024-04-09,0
576420_18,2024-04-09,0
576420_18,2024-04-12,0
576420_18,2024-04-12,0
576420_18,2024-04-14,0
576420_18,2024-04-14,0
576420_18,2024-04-14,0
576420_18,2024-04-14,0
576420_18,2024-04-19,0
576420_18,2024-04-19,0
576420_18,2024-04-19,0
576420_18,2024-04-19,0
576420_18,2024-04-21,0
576420_18,2024-04-21,0
576420_18,2024-04-24,0
576420_18,2024-04-24,0
576420_18,2024-04-26,0
576420_18,2024-04-26,0
576420_18,2024-04-26,0
576420_18,2024-04-26,0
576420_18,2024-05-01,0
576420_18,2024-05-01,0
576420_18,2024-05-01,1
576420_18,2024-05-01,0
576420_18,2024-05-03,0
576420_18,2024-05-03,0
576420_18,2024-05-06,0
576420_18,2024-05-06,0
576420_18,2024-05-08,1
576420_18,2024-05-08,0
576420_18,2024-05-08,0
576420_18,2024-05-08,0
576420_18,2024-05-13,1
576420_18,2024-05-13,0
576420_18,2024-05-13,1
576420_18,2024-05-13,0
576420_18,2024-05-15,2
576420_18,2024-05-15,0
576420_18,2024-05-18,2
576420_18,2024-05-18,0
576420_18,2024-05-20,6
576420_18,2024-05-20,1
576420_18,2024-05-20,6
576420_18,2024-05-20,1
576420_18,2024-05-25,6
576420_18,2024-05-25,2
576420_18,2024-05-25,6
576420_18,2024-05-25,2
576420_18,2024-05-27,6
576420_18,2024-05-27,3
576420_18,2024-05-30,6
576420_18,2024-05-30,3
576420_18,2024-06-01,6
576420_18,2024-06-01,3
576420_18,2024-06-01,6
576420_18,2024-06-01,3
576420_18,2024-06-06,6
576420_18,2024-06-06,3
576420_18,2024-06-06,6
576420_18,2024-06-06,3
576420_18,2024-06-08,6
576420_18,2024-06-08,3
576420_18,2024-06-11,6
576420_18,2024-06-11,3
576420_18,2024-06-13,6
576420_18,2024-06-13,3
576420_18,2024-06-13,8
576420_18,2024-06-13,7
576420_18,2024-06-18,8
576420_18,2024-06-18,7
576420_18,2024-06-18,8
576420_18,2024-06-18,7
576420_18,2024-06-20,8
576420_18,2024-06-20,7
576420_18,2024-06-23,8
576420_18,2024-06-23,7
576420_18,2024-06-25,8
576420_18,2024-06-25,7
576420_18,2024-06-25,8
576420_18,2024-06-25,7
576420_18,2024-06-30,8
576420_18,2024-06-30,7
576420_18,2024-06-30,8
576420_18,2024-06-30,7
576420_18,2024-07-02,8
576420_18,2024-07-02,7
576420_18,2024-07-05,8
576420_18,2024-07-05,7
576420_18,2024-07-07,8
576420_18,2024-07-07,7
576420_18,2024-07-12,8
576420_18,2024-07-12,7
576420_18,2024-07-12,8
576420_18,2024-07-12,7
576420_18,2024-07-14,8
576420_18,2024-07-14,7
576420_18,2024-07-17,8
576420_18,2024-07-17,7
576420_18,2024-07-19,8
576420_18,2024-07-19,7
576420_18,2024-07-19,8
576420_18,2024-07-19,7
576420_18,2024-07-24,8
576420_18,2024-07-24,7
576420_18,2024-07-24,8
576420_18,2024-07-24,7
576420_18,2024-07-26,8
576420_18,2024-07-26,7
576420_18,2024-07-29,8
