site_id,date,labels
1386398_7,2024-01-10,0
1386398_7,2024-01-10,0
1386398_7,2024-01-22,0
1386398_7,2024-01-22,0
1386398_7,2024-02-03,0
1386398_7,2024-02-03,0
1386398_7,2024-02-15,0
1386398_7,2024-02-15,0
1386398_7,2024-02-27,0
1386398_7,2024-02-27,0
1386398_7,2024-03-10,0
1386398_7,2024-03-10,0
1386398_7,2024-03-22,0
1386398_7,2024-03-22,0
1386398_7,2024-04-03,0
1386398_7,2024-04-03,0
1386398_7,2024-04-15,0
1386398_7,2024-04-15,0
1386398_7,2024-04-27,0
1386398_7,2024-04-27,0
1386398_7,2024-05-09,0
1386398_7,2024-05-09,0
1386398_7,2024-05-21,0
1386398_7,2024-05-21,0
1386398_7,2024-06-02,0
1386398_7,2024-06-02,0
1386398_7,2024-06-14,0
1386398_7,2024-06-14,0
1386398_7,2024-06-26,0
1386398_7,2024-06-26,0
1386398_7,2024-07-08,0
1386398_7,2024-07-08,0
1386398_7,2024-07-20,0
1386398_7,2024-07-20,0
1386398_7,2024-08-01,0
1386398_7,2024-08-01,0
1386398_7,2024-08-13,0
1386398_7,2024-08-13,0
1386398_7,2024-08-25,0
1386398_7,2024-08-25,0
1386398_7,2024-09-06,0
1386398_7,2024-09-06,0
1386398_7,2024-09-18,1
1386398_7,2024-09-18,1
1386398_7,2024-09-30,5
1386398_7,2024-09-30,2
1386398_7,2024-10-12,5
1386398_7,2024-10-12,2
1386398_7,2024-10-24,6
1386398_7,2024-10-24,3
1386398_7,2024-11-05,6
1386398_7,2024-11-05,3
1386398_7,2024-11-17,6
1386398_7,2024-11-17,3
1386398_7,2024-11-29,8
1386398_7,2024-11-29,7
1386398_7,2024-12-11,8
1386398_7,2024-12-11,7
1386398_7,2024-12-23,8
1386398_7,2024-12-23,7
