site_id,date,labels
423727_18,2024-01-09,0
423727_18,2024-01-21,0
423727_18,2024-02-02,0
423727_18,2024-02-26,0
423727_18,2024-03-02,0
423727_18,2024-03-09,1
423727_18,2024-03-14,1
423727_18,2024-03-21,2
423727_18,2024-03-26,2
423727_18,2024-04-02,2
423727_18,2024-04-07,2
423727_18,2024-04-14,2
423727_18,2024-04-19,2
423727_18,2024-04-26,2
423727_18,2024-05-01,2
423727_18,2024-05-08,2
423727_18,2024-05-20,0
423727_18,2024-05-25,0
423727_18,2024-06-01,4
423727_18,2024-06-13,4
423727_18,2024-06-30,4
423727_18,2024-07-07,0
423727_18,2024-07-12,0
423727_18,2024-07-19,1
423727_18,2024-07-24,1
423727_18,2024-07-31,0
423727_18,2024-08-05,0
423727_18,2024-08-12,0
423727_18,2024-08-17,0
423727_18,2024-08-24,4
423727_18,2024-08-29,4
423727_18,2024-09-05,5
423727_18,2024-09-10,5
423727_18,2024-09-17,5
423727_18,2024-09-22,5
423727_18,2024-09-29,5
423727_18,2024-10-04,5
423727_18,2024-10-11,5
423727_18,2024-10-16,5
423727_18,2024-10-23,0
423727_18,2024-10-28,0
423727_18,2024-11-04,0
423727_18,2024-11-09,0
423727_18,2024-11-16,0
423727_18,2024-11-21,0
423727_18,2024-11-28,0
423727_18,2024-12-03,0
423727_18,2024-12-10,0
423727_18,2024-12-15,0
423727_18,2024-12-22,0
423727_18,2024-12-27,0
