granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240215T104329Z_20240220T020854Z_L8_30_v1,20240215T104329Z,20240220T020854Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240215T111141Z_20240220T020917Z_S2A_30_v1,20240215T111141Z,20240220T020917Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240217T110019Z_20240222T010836Z_S2B_30_v1,20240217T110019Z,20240222T010836Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240219T105111Z_20240222T010901Z_S2A_30_v1,20240219T105111Z,20240222T010901Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240221T105529Z_20240301T195914Z_L9_30_v1,20240221T105529Z,20240301T195914Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240222T110051Z_20240229T210221Z_S2A_30_v1,20240222T110051Z,20240229T210221Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240224T103653Z_20240229T210250Z_L8_30_v1,20240224T103653Z,20240229T210250Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240224T104939Z_20240229T210317Z_S2B_30_v1,20240224T104939Z,20240229T210317Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240225T111051Z_20240229T210343Z_S2A_30_v1,20240225T111051Z,20240229T210343Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240301T110859Z_20240305T223255Z_S2B_30_v1,20240301T110859Z,20240305T223255Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240302T104259Z_20240304T171229Z_L8_30_v1,20240302T104259Z,20240304T171229Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240303T105941Z_20240306T051256Z_S2A_30_v1,20240303T105941Z,20240306T051256Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240305T104819Z_20240319T192635Z_S2B_30_v1,20240305T104819Z,20240319T192635Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240306T110921Z_20240319T171652Z_S2A_30_v1,20240306T110921Z,20240319T171652Z,0,2,51,200,0,0,NA,0,0,1161,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240308T105534Z_20240320T165038Z_L9_30_v1,20240308T105534Z,20240320T165038Z,0,NA,NA,200,0,0,NA,0,0,1161,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240308T105759Z_20240321T164842Z_S2B_30_v1,20240308T105759Z,20240321T164842Z,1,40,13,53,40,40,20240308,1,1,1163,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240309T104904Z_20240320T165124Z_L8_30_v1,20240309T104904Z,20240320T165124Z,1,14,39,53,14,14,20240309,1,1,1164,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240310T104312Z_20240321T164909Z_L9_30_v1,20240310T104312Z,20240321T164909Z,2,22,31,53,40,124,20240308,2,3,1165,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240310T104841Z_20240320T165208Z_S2A_30_v1,20240310T104841Z,20240320T165208Z,1,NA,NA,53,14,14,20240309,1,1,1164,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240311T103642Z_20240321T041126Z_L8_30_v1,20240311T103642Z,20240321T041126Z,1,NA,NA,53,14,14,20240309,1,1,1164,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240311T110749Z_20240321T041220Z_S2B_30_v1,20240311T110749Z,20240321T041220Z,0,7,46,200,0,0,NA,0,0,1166,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240315T104709Z_20240318T063642Z_S2B_30_v1,20240315T104709Z,20240318T063642Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240316T105512Z_20240318T073647Z_L8_30_v1,20240316T105512Z,20240318T073647Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240317T104922Z_20240319T084810Z_L9_30_v1,20240317T104922Z,20240319T084810Z,0,NA,NA,200,0,0,NA,0,0,1031,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240318T104249Z_20240321T164935Z_L8_30_v1,20240318T104249Z,20240321T164935Z,2,20,33,53,40,246,20240308,3,11,1173,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240318T105659Z_20240322T053418Z_S2B_30_v1,20240318T105659Z,20240322T053418Z,3,20,33,53,40,408,20240308,4,11,1173,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240319T103700Z_20240325T205911Z_L9_30_v1,20240319T103700Z,20240325T205911Z,3,NA,NA,53,40,408,20240308,4,11,1173,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240323T105721Z_20240325T205951Z_S2A_30_v1,20240323T105721Z,20240325T205951Z,3,NA,NA,53,40,408,20240308,4,11,1173,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240324T105529Z_20240327T003328Z_L9_30_v1,20240324T105529Z,20240327T003328Z,3,NA,NA,53,40,408,20240308,4,11,1173,0,NA,0,0,NA,0,0,1028
OPERA_L3_DIST-ALERT-HLS_T32VMQ_20240325T104639Z_20240327T210146Z_S2B_30_v1,20240325T104639Z,20240327T210146Z,3,NA,NA,53,40,408,20240308,4,11,1173,0,NA,0,0,NA,0,0,1028
