granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240105T011752Z_20240208T014927Z_L8_30_v1,20240105T011752Z,20240208T014927Z,0,NA,NA,200,0,0,NA,0,0,1093,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240106T011151Z_20240208T015003Z_L9_30_v1,20240106T011151Z,20240208T015003Z,4,52,8,60,52,52,20240106,1,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240106T012711Z_20240208T015039Z_S2A_30_v1,20240106T012711Z,20240208T015039Z,4,38,22,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240111T012709Z_20240208T180132Z_S2B_30_v1,20240111T012709Z,20240208T180132Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240113T011805Z_20240208T180158Z_L9_30_v1,20240113T011805Z,20240208T180158Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240114T011145Z_20240208T180226Z_L8_30_v1,20240114T011145Z,20240208T180226Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240116T012711Z_20240208T180252Z_S2A_30_v1,20240116T012711Z,20240208T180252Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240121T012719Z_20240208T180321Z_S2B_30_v1,20240121T012719Z,20240208T180321Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240122T011151Z_20240208T180348Z_L9_30_v1,20240122T011151Z,20240208T180348Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240126T012711Z_20240208T180415Z_S2A_30_v1,20240126T012711Z,20240208T180415Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240129T011805Z_20240208T180441Z_L9_30_v1,20240129T011805Z,20240208T180441Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240130T011140Z_20240208T180507Z_L8_30_v1,20240130T011140Z,20240208T180507Z,4,NA,NA,60,52,180,20240106,2,1,1101,0,NA,0,0,NA,0,0,1091
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240131T012709Z_20240209T142325Z_S2B_30_v1,20240131T012709Z,20240209T142325Z,6,52,29,60,52,426,20240106,3,26,1126,1,22,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240205T012711Z_20240213T134940Z_S2A_30_v1,20240205T012711Z,20240213T134940Z,6,NA,NA,60,52,426,20240106,3,26,1126,1,NA,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240206T011754Z_20240213T135007Z_L8_30_v1,20240206T011754Z,20240213T135007Z,6,NA,NA,60,52,426,20240106,3,26,1126,1,NA,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240207T011156Z_20240213T135035Z_L9_30_v1,20240207T011156Z,20240213T135035Z,6,NA,NA,60,52,426,20240106,3,26,1126,1,NA,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240210T012719Z_20240213T135102Z_S2B_30_v1,20240210T012719Z,20240213T135102Z,6,NA,NA,60,52,426,20240106,3,26,1126,1,NA,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240214T011804Z_20240220T094203Z_L9_30_v1,20240214T011804Z,20240220T094203Z,6,NA,NA,60,52,426,20240106,3,26,1126,1,NA,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240215T011142Z_20240220T094233Z_L8_30_v1,20240215T011142Z,20240220T094233Z,6,NA,NA,60,52,426,20240106,3,26,1126,1,NA,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240215T012711Z_20240220T094300Z_S2A_30_v1,20240215T012711Z,20240220T094300Z,6,NA,NA,60,52,426,20240106,3,26,1126,1,NA,22,22,20240131,1,1,1126
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240223T011141Z_20240229T220432Z_L9_30_v1,20240223T011141Z,20240229T220432Z,6,16,62,60,52,632,20240106,4,49,1149,2,21,22,86,20240131,2,24,1149
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240225T012711Z_20240229T220454Z_S2A_30_v1,20240225T012711Z,20240229T220454Z,6,18,60,60,52,880,20240106,5,51,1151,2,18,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240301T011758Z_20240305T221109Z_L9_30_v1,20240301T011758Z,20240305T221109Z,6,NA,NA,60,52,880,20240106,5,51,1151,2,NA,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240306T012711Z_20240320T040625Z_S2A_30_v1,20240306T012711Z,20240320T040625Z,6,NA,NA,60,52,880,20240106,5,51,1151,2,NA,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240310T011148Z_20240321T201149Z_L9_30_v1,20240310T011148Z,20240321T201149Z,6,NA,NA,60,52,880,20240106,5,51,1151,2,NA,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240316T012711Z_20240321T201212Z_S2A_30_v1,20240316T012711Z,20240321T201212Z,6,NA,NA,60,52,880,20240106,5,51,1151,2,NA,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240317T011758Z_20240319T103644Z_L9_30_v1,20240317T011758Z,20240319T103644Z,6,NA,NA,60,52,880,20240106,5,51,1151,2,NA,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240318T011125Z_20240321T201235Z_L8_30_v1,20240318T011125Z,20240321T201235Z,6,NA,NA,60,52,880,20240106,5,51,1151,2,NA,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240325T011728Z_20240327T232539Z_L8_30_v1,20240325T011728Z,20240327T232539Z,6,NA,NA,60,52,880,20240106,5,51,1151,2,NA,22,183,20240131,3,26,1151
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240326T011142Z_20240328T115431Z_L9_30_v1,20240326T011142Z,20240328T115431Z,8,0,71,60,52,733,20240106,5,51,1181,0,12,0,0,NA,0,0,1181
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240326T012721Z_20240328T115507Z_S2A_30_v1,20240326T012721Z,20240328T115507Z,8,NA,NA,60,52,733,20240106,5,51,1181,0,NA,0,0,NA,0,0,1181
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240331T012719Z_20240405T123743Z_S2B_30_v1,20240331T012719Z,20240405T123743Z,8,NA,NA,60,52,733,20240106,5,51,1181,0,NA,0,0,NA,0,0,1181
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240402T011749Z_20240405T123812Z_L9_30_v1,20240402T011749Z,20240405T123812Z,8,NA,NA,60,52,733,20240106,5,51,1181,0,NA,0,0,NA,0,0,1181
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240403T011114Z_20240406T191246Z_L8_30_v1,20240403T011114Z,20240406T191246Z,8,NA,NA,60,52,733,20240106,5,51,1181,0,NA,0,0,NA,0,0,1181
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240405T012711Z_20240407T173429Z_S2A_30_v1,20240405T012711Z,20240407T173429Z,8,1,58,60,52,733,20240106,5,51,1191,0,13,0,0,NA,0,0,1191
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240410T011724Z_20240412T114231Z_L8_30_v1,20240410T011724Z,20240412T114231Z,8,NA,NA,60,52,733,20240106,5,51,1191,0,NA,0,0,NA,0,0,1191
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240410T012719Z_20240412T215004Z_S2B_30_v1,20240410T012719Z,20240412T215004Z,8,1,58,60,52,733,20240106,5,51,1196,0,9,0,0,NA,0,0,1196
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240411T011134Z_20240413T080252Z_L9_30_v1,20240411T011134Z,20240413T080252Z,8,0,66,60,52,733,20240106,5,51,1197,0,10,0,0,NA,0,0,1197
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240415T012721Z_20240417T082228Z_S2A_30_v1,20240415T012721Z,20240417T082228Z,8,1,58,60,52,733,20240106,5,51,1201,0,9,0,0,NA,0,0,1201
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240418T011738Z_20240427T121033Z_L9_30_v1,20240418T011738Z,20240427T121033Z,8,NA,NA,60,52,733,20240106,5,51,1201,0,NA,0,0,NA,0,0,1201
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240419T011105Z_20240425T003122Z_L8_30_v1,20240419T011105Z,20240425T003122Z,8,NA,NA,60,52,733,20240106,5,51,1201,0,NA,0,0,NA,0,0,1201
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240420T012719Z_20240426T020656Z_S2B_30_v1,20240420T012719Z,20240426T020656Z,8,2,57,60,52,733,20240106,5,51,1206,0,9,0,0,NA,0,0,1206
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240425T012721Z_20240428T223442Z_S2A_30_v1,20240425T012721Z,20240428T223442Z,8,2,55,60,52,733,20240106,5,51,1211,0,8,0,0,NA,0,0,1211
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240426T011714Z_20240429T100126Z_L8_30_v1,20240426T011714Z,20240429T100126Z,8,NA,NA,60,52,733,20240106,5,51,1211,0,NA,0,0,NA,0,0,1211
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240427T011115Z_20240429T193018Z_L9_30_v1,20240427T011115Z,20240429T193018Z,8,0,58,60,52,733,20240106,5,51,1213,0,7,0,0,NA,0,0,1213
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240430T012719Z_20240509T145749Z_S2B_30_v1,20240430T012719Z,20240509T145749Z,8,1,56,60,52,733,20240106,5,51,1216,0,8,0,0,NA,0,0,1216
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240504T011724Z_20240509T145811Z_L9_30_v1,20240504T011724Z,20240509T145811Z,8,NA,NA,60,52,733,20240106,5,51,1216,0,NA,0,0,NA,0,0,1216
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240505T011056Z_20240509T145833Z_L8_30_v1,20240505T011056Z,20240509T145833Z,8,0,56,60,52,733,20240106,5,51,1221,0,7,0,0,NA,0,0,1221
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240505T012721Z_20240509T145855Z_S2A_30_v1,20240505T012721Z,20240509T145855Z,8,1,54,60,52,733,20240106,5,51,1221,0,7,0,0,NA,0,0,1221
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240510T012719Z_20240512T124508Z_S2B_30_v1,20240510T012719Z,20240512T124508Z,8,NA,NA,60,52,733,20240106,5,51,1221,0,NA,0,0,NA,0,0,1221
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240512T011702Z_20240514T085336Z_L8_30_v1,20240512T011702Z,20240514T085336Z,8,NA,NA,60,52,733,20240106,5,51,1221,0,NA,0,0,NA,0,0,1221
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240513T011111Z_20240516T015142Z_L9_30_v1,20240513T011111Z,20240516T015142Z,8,0,61,60,52,733,20240106,5,51,1229,0,7,0,0,NA,0,0,1229
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240515T012721Z_20240517T155855Z_S2A_30_v1,20240515T012721Z,20240517T155855Z,8,2,48,60,52,733,20240106,5,51,1231,0,7,0,0,NA,0,0,1231
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240520T011716Z_20240522T214847Z_L9_30_v1,20240520T011716Z,20240522T214847Z,8,NA,NA,60,52,733,20240106,5,51,1231,0,NA,0,0,NA,0,0,1231
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240520T012719Z_20240522T214925Z_S2B_30_v1,20240520T012719Z,20240522T214925Z,8,2,48,60,52,733,20240106,5,51,1236,0,10,0,0,NA,0,0,1236
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240521T011044Z_20240523T141348Z_L8_30_v1,20240521T011044Z,20240523T141348Z,8,0,54,60,52,733,20240106,5,51,1237,0,8,0,0,NA,0,0,1237
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240525T012711Z_20240528T032637Z_S2A_30_v1,20240525T012711Z,20240528T032637Z,8,0,48,60,52,733,20240106,5,51,1241,0,6,0,0,NA,0,0,1241
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240528T011651Z_20240530T074230Z_L8_30_v1,20240528T011651Z,20240530T074230Z,8,NA,NA,60,52,733,20240106,5,51,1241,0,NA,0,0,NA,0,0,1241
OPERA_L3_DIST-ALERT-HLS_T53LKC_20240529T011059Z_20240531T075526Z_L9_30_v1,20240529T011059Z,20240531T075526Z,8,0,55,60,52,733,20240106,5,51,1245,0,6,0,0,NA,0,0,1245
