site_id,date,labels
1369893_19,2024-01-03,1
1369893_19,2024-01-10,0
1369893_19,2024-01-15,1
1369893_19,2024-01-22,1
1369893_19,2024-01-27,2
1369893_19,2024-02-03,2
1369893_19,2024-02-08,5
1369893_19,2024-02-15,5
1369893_19,2024-02-20,6
1369893_19,2024-02-27,6
1369893_19,2024-03-03,6
1369893_19,2024-03-10,6
1369893_19,2024-03-15,6
1369893_19,2024-03-22,6
1369893_19,2024-03-27,6
1369893_19,2024-04-03,6
1369893_19,2024-04-08,6
1369893_19,2024-04-15,6
1369893_19,2024-04-20,6
1369893_19,2024-04-27,6
1369893_19,2024-05-02,6
1369893_19,2024-05-09,6
1369893_19,2024-05-21,6
1369893_19,2024-06-02,8
1369893_19,2024-06-07,1
1369893_19,2024-06-14,1
1369893_19,2024-06-26,1
1369893_19,2024-07-08,0
1369893_19,2024-07-20,0
1369893_19,2024-08-01,0
1369893_19,2024-08-06,0
1369893_19,2024-08-13,0
1369893_19,2024-08-18,1
1369893_19,2024-08-25,1
1369893_19,2024-09-06,1
1369893_19,2024-09-11,0
1369893_19,2024-09-18,0
1369893_19,2024-09-30,0
1369893_19,2024-10-12,0
1369893_19,2024-10-24,0
1369893_19,2024-11-05,0
1369893_19,2024-11-10,0
1369893_19,2024-11-17,0
1369893_19,2024-11-29,0
1369893_19,2024-12-04,0
1369893_19,2024-12-11,0
1369893_19,2024-12-23,0
