site_id,date,labels
372152_20,2024-01-08,0
372152_20,2024-01-13,0
372152_20,2024-01-20,0
372152_20,2024-01-25,0
372152_20,2024-02-01,0
372152_20,2024-02-06,0
372152_20,2024-02-13,0
372152_20,2024-02-18,0
372152_20,2024-02-25,0
372152_20,2024-03-01,0
372152_20,2024-03-08,0
372152_20,2024-03-13,0
372152_20,2024-03-20,0
372152_20,2024-03-25,0
372152_20,2024-04-01,0
372152_20,2024-04-06,0
372152_20,2024-04-13,1
372152_20,2024-04-18,1
372152_20,2024-04-25,2
372152_20,2024-04-30,2
372152_20,2024-05-07,2
372152_20,2024-05-12,2
372152_20,2024-05-19,2
372152_20,2024-05-24,2
372152_20,2024-05-31,2
372152_20,2024-06-05,2
372152_20,2024-06-12,6
372152_20,2024-06-17,6
372152_20,2024-06-24,6
372152_20,2024-06-29,6
372152_20,2024-07-06,6
372152_20,2024-07-11,6
372152_20,2024-07-18,6
372152_20,2024-07-23,6
372152_20,2024-07-30,6
372152_20,2024-08-04,6
372152_20,2024-08-11,8
372152_20,2024-08-16,8
372152_20,2024-08-23,8
372152_20,2024-08-28,8
372152_20,2024-09-04,1
372152_20,2024-09-09,1
372152_20,2024-09-16,2
372152_20,2024-09-21,2
372152_20,2024-09-28,2
372152_20,2024-10-03,2
372152_20,2024-10-10,3
372152_20,2024-10-15,3
372152_20,2024-10-22,3
372152_20,2024-10-27,3
372152_20,2024-11-03,6
372152_20,2024-11-08,6
372152_20,2024-11-15,6
372152_20,2024-11-20,6
372152_20,2024-11-27,6
372152_20,2024-12-02,6
372152_20,2024-12-09,6
372152_20,2024-12-14,6
372152_20,2024-12-21,6
372152_20,2024-12-26,6
