site_id,date,labels
372152_2,2024-01-08,1
372152_2,2024-01-13,0
372152_2,2024-01-20,0
372152_2,2024-01-25,0
372152_2,2024-02-01,1
372152_2,2024-02-06,1
372152_2,2024-02-13,5
372152_2,2024-02-18,5
372152_2,2024-02-25,5
372152_2,2024-03-01,5
372152_2,2024-03-08,5
372152_2,2024-03-13,5
372152_2,2024-03-20,0
372152_2,2024-03-25,0
372152_2,2024-04-01,1
372152_2,2024-04-06,1
372152_2,2024-04-13,2
372152_2,2024-04-18,2
372152_2,2024-04-25,2
372152_2,2024-04-30,2
372152_2,2024-05-07,2
372152_2,2024-05-12,2
372152_2,2024-05-19,2
372152_2,2024-05-24,2
372152_2,2024-05-31,2
372152_2,2024-06-05,2
372152_2,2024-06-12,2
372152_2,2024-06-17,2
372152_2,2024-06-24,0
372152_2,2024-06-29,0
372152_2,2024-07-06,0
372152_2,2024-07-11,0
372152_2,2024-07-18,0
372152_2,2024-07-23,0
372152_2,2024-07-30,0
372152_2,2024-08-04,0
372152_2,2024-08-11,0
372152_2,2024-08-16,0
372152_2,2024-08-23,0
372152_2,2024-08-28,0
372152_2,2024-09-04,1
372152_2,2024-09-09,1
372152_2,2024-09-16,0
372152_2,2024-09-21,0
372152_2,2024-09-28,0
372152_2,2024-10-03,0
372152_2,2024-10-10,0
372152_2,2024-10-15,0
372152_2,2024-10-22,0
372152_2,2024-10-27,0
372152_2,2024-11-03,0
372152_2,2024-11-08,0
372152_2,2024-11-15,0
372152_2,2024-11-20,0
372152_2,2024-11-27,0
372152_2,2024-12-02,0
372152_2,2024-12-09,0
372152_2,2024-12-14,0
372152_2,2024-12-21,0
372152_2,2024-12-26,0
