site_id,date,labels
481818_7,2024-01-02,255
481818_7,2024-01-04,0
481818_7,2024-01-06,0
481818_7,2024-01-07,0
481818_7,2024-01-11,0
481818_7,2024-01-14,0
481818_7,2024-01-16,0
481818_7,2024-01-18,0
481818_7,2024-01-19,1
481818_7,2024-01-23,0
481818_7,2024-01-26,0
481818_7,2024-01-28,0
481818_7,2024-01-30,0
481818_7,2024-01-31,0
481818_7,2024-02-04,0
481818_7,2024-02-07,0
481818_7,2024-02-09,0
481818_7,2024-02-11,0
481818_7,2024-02-12,0
481818_7,2024-02-16,0
481818_7,2024-02-19,0
481818_7,2024-02-21,0
481818_7,2024-02-23,0
481818_7,2024-02-24,0
481818_7,2024-02-28,0
481818_7,2024-03-02,0
481818_7,2024-03-04,0
481818_7,2024-03-06,0
481818_7,2024-03-07,0
481818_7,2024-03-11,0
481818_7,2024-03-14,0
481818_7,2024-03-16,0
481818_7,2024-03-18,0
481818_7,2024-03-19,0
481818_7,2024-03-23,0
481818_7,2024-03-26,0
481818_7,2024-03-28,0
481818_7,2024-03-30,0
481818_7,2024-03-31,0
481818_7,2024-04-04,0
481818_7,2024-04-07,0
481818_7,2024-04-09,0
481818_7,2024-04-11,0
481818_7,2024-04-12,0
481818_7,2024-04-16,0
481818_7,2024-04-19,0
481818_7,2024-04-21,0
481818_7,2024-04-23,0
481818_7,2024-04-24,0
481818_7,2024-04-28,0
481818_7,2024-05-01,0
481818_7,2024-05-03,0
481818_7,2024-05-05,0
481818_7,2024-05-06,0
481818_7,2024-05-10,0
481818_7,2024-05-13,0
481818_7,2024-05-15,0
481818_7,2024-05-17,0
481818_7,2024-05-18,0
481818_7,2024-05-22,1
481818_7,2024-05-25,1
481818_7,2024-05-27,0
481818_7,2024-05-29,0
481818_7,2024-05-30,0
481818_7,2024-06-03,0
481818_7,2024-06-06,0
481818_7,2024-06-08,0
481818_7,2024-06-10,0
481818_7,2024-06-11,0
481818_7,2024-06-15,0
481818_7,2024-06-18,0
481818_7,2024-06-20,0
481818_7,2024-06-22,0
481818_7,2024-06-23,0
481818_7,2024-06-27,0
481818_7,2024-06-30,0
481818_7,2024-07-02,0
481818_7,2024-07-04,0
481818_7,2024-07-05,0
481818_7,2024-07-09,0
481818_7,2024-07-12,0
481818_7,2024-07-14,0
481818_7,2024-07-16,0
481818_7,2024-07-17,0
481818_7,2024-07-21,0
481818_7,2024-07-24,0
481818_7,2024-07-26,0
481818_7,2024-07-28,0
481818_7,2024-07-29,0
481818_7,2024-08-02,0
481818_7,2024-08-05,0
481818_7,2024-08-07,0
481818_7,2024-08-09,0
481818_7,2024-08-10,0
481818_7,2024-08-14,0
481818_7,2024-08-17,0
481818_7,2024-08-19,0
481818_7,2024-08-21,0
481818_7,2024-08-22,0
481818_7,2024-08-26,0
481818_7,2024-08-29,0
481818_7,2024-08-31,0
481818_7,2024-09-02,0
481818_7,2024-09-03,0
481818_7,2024-09-07,0
481818_7,2024-09-10,0
481818_7,2024-09-12,0
481818_7,2024-09-14,0
481818_7,2024-09-15,0
481818_7,2024-09-19,0
481818_7,2024-09-22,0
481818_7,2024-09-24,0
481818_7,2024-09-26,0
481818_7,2024-09-27,0
481818_7,2024-10-01,0
481818_7,2024-10-04,0
481818_7,2024-10-06,0
481818_7,2024-10-08,0
481818_7,2024-10-09,0
481818_7,2024-10-13,0
481818_7,2024-10-16,0
481818_7,2024-10-18,0
481818_7,2024-10-20,0
481818_7,2024-10-21,0
481818_7,2024-10-25,0
481818_7,2024-10-28,0
481818_7,2024-10-30,0
481818_7,2024-11-01,0
481818_7,2024-11-02,0
481818_7,2024-11-06,0
481818_7,2024-11-09,0
481818_7,2024-11-11,0
481818_7,2024-11-13,0
481818_7,2024-11-14,0
481818_7,2024-11-18,0
481818_7,2024-11-21,0
481818_7,2024-11-23,0
481818_7,2024-11-25,0
481818_7,2024-11-26,0
481818_7,2024-11-30,0
481818_7,2024-12-03,0
481818_7,2024-12-05,0
481818_7,2024-12-07,0
481818_7,2024-12-08,0
481818_7,2024-12-12,0
481818_7,2024-12-15,0
481818_7,2024-12-17,0
481818_7,2024-12-19,0
481818_7,2024-12-20,0
481818_7,2024-12-24,0
481818_7,2024-12-27,0
481818_7,2024-12-29,0
