site_id,date,labels
596625_9,2024-01-08,255
596625_9,2024-01-08,255
596625_9,2024-01-20,255
596625_9,2024-01-20,255
596625_9,2024-02-01,255
596625_9,2024-02-01,255
596625_9,2024-02-13,255
596625_9,2024-02-13,255
596625_9,2024-02-25,255
596625_9,2024-02-25,255
596625_9,2024-03-08,255
596625_9,2024-03-08,255
596625_9,2024-03-20,255
596625_9,2024-03-20,255
596625_9,2024-04-01,255
596625_9,2024-04-01,255
596625_9,2024-04-13,255
596625_9,2024-04-13,255
596625_9,2024-04-25,255
596625_9,2024-04-25,255
596625_9,2024-05-07,255
596625_9,2024-05-07,255
596625_9,2024-05-19,255
596625_9,2024-05-19,255
596625_9,2024-05-31,255
596625_9,2024-05-31,255
596625_9,2024-06-12,255
596625_9,2024-06-12,255
596625_9,2024-06-24,255
596625_9,2024-06-24,255
596625_9,2024-07-06,255
596625_9,2024-07-06,255
596625_9,2024-07-18,255
596625_9,2024-07-18,255
596625_9,2024-07-30,255
596625_9,2024-07-30,255
596625_9,2024-08-11,255
596625_9,2024-08-11,255
596625_9,2024-08-23,255
596625_9,2024-08-23,255
596625_9,2024-09-04,255
596625_9,2024-09-04,255
596625_9,2024-09-16,255
596625_9,2024-09-16,255
596625_9,2024-09-28,255
596625_9,2024-09-28,255
596625_9,2024-10-10,255
596625_9,2024-10-10,255
596625_9,2024-10-22,255
596625_9,2024-10-22,255
596625_9,2024-11-03,255
596625_9,2024-11-03,255
596625_9,2024-11-15,255
596625_9,2024-11-15,255
596625_9,2024-11-27,255
596625_9,2024-11-27,255
596625_9,2024-12-09,255
596625_9,2024-12-09,255
596625_9,2024-12-21,255
596625_9,2024-12-21,255
