site_id,date,labels
1125880_14,2024-01-03,0
1125880_14,2024-01-15,1
1125880_14,2024-01-27,0
1125880_14,2024-02-08,0
1125880_14,2024-03-03,0
1125880_14,2024-03-15,0
1125880_14,2024-03-27,0
1125880_14,2024-04-08,0
1125880_14,2024-04-20,1
1125880_14,2024-05-02,2
1125880_14,2024-05-14,2
1125880_14,2024-05-26,2
1125880_14,2024-06-07,6
1125880_14,2024-06-19,6
1125880_14,2024-07-01,6
1125880_14,2024-07-13,6
1125880_14,2024-07-25,6
1125880_14,2024-08-06,6
1125880_14,2024-08-18,6
1125880_14,2024-08-30,6
1125880_14,2024-09-11,6
1125880_14,2024-09-23,6
1125880_14,2024-10-05,8
1125880_14,2024-10-17,8
1125880_14,2024-10-29,8
1125880_14,2024-11-10,8
1125880_14,2024-11-22,8
1125880_14,2024-12-04,8
1125880_14,2024-12-16,8
1125880_14,2024-12-28,8
