site_id,date,labels
913366_15,2024-01-12,0
913366_15,2024-01-24,0
913366_15,2024-02-05,0
913366_15,2024-02-17,1
913366_15,2024-02-29,2
913366_15,2024-03-12,2
913366_15,2024-03-24,2
913366_15,2024-04-05,3
913366_15,2024-04-17,3
913366_15,2024-04-29,3
913366_15,2024-05-11,7
913366_15,2024-05-23,7
913366_15,2024-06-04,7
913366_15,2024-06-16,7
913366_15,2024-06-28,7
913366_15,2024-07-10,7
913366_15,2024-07-22,7
913366_15,2024-08-03,7
913366_15,2024-08-15,7
913366_15,2024-08-27,7
913366_15,2024-09-08,7
913366_15,2024-09-20,7
913366_15,2024-10-02,7
913366_15,2024-10-14,1
913366_15,2024-10-26,0
913366_15,2024-11-07,0
913366_15,2024-11-19,1
913366_15,2024-12-01,0
913366_15,2024-12-13,0
913366_15,2024-12-25,0
