site_id,date,labels
424369_7,2024-01-06,0
424369_7,2024-01-11,0
424369_7,2024-01-18,0
424369_7,2024-01-23,0
424369_7,2024-01-30,0
424369_7,2024-02-04,0
424369_7,2024-02-11,0
424369_7,2024-02-16,0
424369_7,2024-02-23,0
424369_7,2024-02-28,0
424369_7,2024-03-06,0
424369_7,2024-03-11,1
424369_7,2024-03-18,0
424369_7,2024-03-23,0
424369_7,2024-03-30,0
424369_7,2024-04-04,0
424369_7,2024-04-16,1
424369_7,2024-04-23,0
424369_7,2024-04-28,0
424369_7,2024-05-05,0
424369_7,2024-05-10,0
424369_7,2024-05-17,0
424369_7,2024-05-22,1
424369_7,2024-05-29,0
424369_7,2024-06-03,0
424369_7,2024-06-10,1
424369_7,2024-06-15,2
424369_7,2024-06-22,2
424369_7,2024-06-27,2
424369_7,2024-07-04,3
424369_7,2024-07-09,6
424369_7,2024-07-16,6
424369_7,2024-07-21,6
424369_7,2024-07-28,6
424369_7,2024-08-02,6
424369_7,2024-08-09,6
424369_7,2024-08-14,6
424369_7,2024-08-21,6
424369_7,2024-08-26,6
424369_7,2024-09-02,6
424369_7,2024-09-07,6
424369_7,2024-09-14,6
424369_7,2024-09-19,6
424369_7,2024-09-26,6
424369_7,2024-10-01,6
424369_7,2024-10-08,6
424369_7,2024-10-13,6
424369_7,2024-10-20,6
424369_7,2024-10-25,6
424369_7,2024-11-01,8
424369_7,2024-11-06,8
424369_7,2024-11-13,1
424369_7,2024-11-18,0
424369_7,2024-11-25,0
424369_7,2024-11-30,0
424369_7,2024-12-07,0
424369_7,2024-12-12,0
424369_7,2024-12-19,0
424369_7,2024-12-24,0
