site_id,date,labels
805113_5,2024-01-05,1
805113_5,2024-01-05,1
805113_5,2024-01-12,1
805113_5,2024-01-17,2
805113_5,2024-01-17,2
805113_5,2024-01-24,2
805113_5,2024-01-29,3
805113_5,2024-01-29,3
805113_5,2024-02-05,3
805113_5,2024-02-10,3
805113_5,2024-02-10,3
805113_5,2024-02-17,3
805113_5,2024-02-22,6
805113_5,2024-02-22,6
805113_5,2024-02-29,6
805113_5,2024-03-05,6
805113_5,2024-03-05,6
805113_5,2024-03-12,6
805113_5,2024-03-17,6
805113_5,2024-03-17,6
805113_5,2024-03-24,6
805113_5,2024-03-29,6
805113_5,2024-03-29,6
805113_5,2024-04-05,6
805113_5,2024-04-10,6
805113_5,2024-04-10,6
805113_5,2024-04-17,6
805113_5,2024-04-22,6
805113_5,2024-04-22,6
805113_5,2024-04-29,6
805113_5,2024-05-04,6
805113_5,2024-05-04,6
805113_5,2024-05-11,6
805113_5,2024-05-16,6
805113_5,2024-05-23,6
805113_5,2024-05-28,6
805113_5,2024-05-28,6
805113_5,2024-06-04,6
805113_5,2024-06-09,6
805113_5,2024-06-09,6
805113_5,2024-06-16,6
805113_5,2024-06-21,6
805113_5,2024-06-21,6
805113_5,2024-07-03,6
805113_5,2024-07-03,6
805113_5,2024-07-10,6
805113_5,2024-07-15,6
805113_5,2024-07-15,6
805113_5,2024-07-22,8
805113_5,2024-07-27,8
805113_5,2024-07-27,8
805113_5,2024-08-03,8
805113_5,2024-08-08,8
805113_5,2024-08-08,8
805113_5,2024-08-15,8
805113_5,2024-08-20,8
805113_5,2024-08-20,8
805113_5,2024-08-27,8
805113_5,2024-09-01,8
805113_5,2024-09-01,8
805113_5,2024-09-08,8
805113_5,2024-09-13,8
805113_5,2024-09-13,8
805113_5,2024-09-20,8
805113_5,2024-09-25,8
805113_5,2024-09-25,8
805113_5,2024-10-02,8
805113_5,2024-10-07,8
805113_5,2024-10-07,8
805113_5,2024-10-14,8
805113_5,2024-10-19,8
805113_5,2024-10-19,8
805113_5,2024-10-26,8
805113_5,2024-10-31,8
805113_5,2024-10-31,8
805113_5,2024-11-07,8
805113_5,2024-11-12,8
805113_5,2024-11-12,1
805113_5,2024-11-19,1
805113_5,2024-11-24,0
805113_5,2024-11-24,1
805113_5,2024-12-01,1
805113_5,2024-12-06,0
805113_5,2024-12-06,1
805113_5,2024-12-13,1
805113_5,2024-12-18,0
805113_5,2024-12-18,0
805113_5,2024-12-25,0
805113_5,2024-12-30,0
805113_5,2024-12-30,1
